Batch,Type,Organism,SampID,Compound,Detected
Diatom,Diatom,Fc,211215_Smp_Fc_A,L-Proline,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,L-Proline,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,L-Proline,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,L-Proline,Yes
Diatom,Diatom,Np,211215_Smp_Np_C,L-Proline,Yes
Diatom,Diatom,Np,211215_Smp_Np_F,L-Proline,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,L-Proline,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,L-Proline,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,L-Proline,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,L-Proline,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,L-Proline,Yes
Diatom,Diatom,To,211215_Smp_To_A,L-Proline,Yes
Diatom,Diatom,To,211215_Smp_To_B,L-Proline,Yes
Diatom,Diatom,To,211215_Smp_To_C,L-Proline,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,L-Proline,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,L-Proline,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,L-Proline,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,L-Serine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,L-Serine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,L-Serine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,L-Serine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,L-Serine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,L-Serine,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,L-Serine,Yes
Diatom,Diatom,Np,211215_Smp_Np_C,L-Serine,Yes
Diatom,Diatom,Np,211215_Smp_Np_F,L-Serine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,L-Serine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,L-Serine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,L-Serine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,L-Serine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,L-Serine,Yes
Diatom,Diatom,To,211215_Smp_To_A,L-Serine,Yes
Diatom,Diatom,To,211215_Smp_To_B,L-Serine,Yes
Diatom,Diatom,To,211215_Smp_To_C,L-Serine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,L-Serine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,L-Serine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,L-Serine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,L-Threonine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,L-Threonine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,L-Threonine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,L-Threonine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,L-Threonine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,L-Threonine,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,L-Threonine,Yes
Diatom,Diatom,Np,211215_Smp_Np_C,L-Threonine,Yes
Diatom,Diatom,Np,211215_Smp_Np_F,L-Threonine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,L-Threonine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,L-Threonine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,L-Threonine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,L-Threonine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,L-Threonine,Yes
Diatom,Diatom,To,211215_Smp_To_A,L-Threonine,Yes
Diatom,Diatom,To,211215_Smp_To_B,L-Threonine,Yes
Diatom,Diatom,To,211215_Smp_To_C,L-Threonine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,L-Threonine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,L-Threonine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,L-Threonine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,L-Tyrosine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,L-Tyrosine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,L-Tyrosine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,L-Tyrosine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,L-Tyrosine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,L-Tyrosine,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,L-Tyrosine,Yes
Diatom,Diatom,Np,211215_Smp_Np_C,L-Tyrosine,Yes
Diatom,Diatom,Np,211215_Smp_Np_F,L-Tyrosine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,L-Tyrosine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,L-Tyrosine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,L-Tyrosine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,L-Tyrosine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,L-Tyrosine,Yes
Diatom,Diatom,To,211215_Smp_To_A,L-Tyrosine,Yes
Diatom,Diatom,To,211215_Smp_To_B,L-Tyrosine,Yes
Diatom,Diatom,To,211215_Smp_To_C,L-Tyrosine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,L-Tyrosine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,L-Tyrosine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,L-Tyrosine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,Proline betaine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,Proline betaine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,Proline betaine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,Proline betaine,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Proline betaine,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Proline betaine,No
Diatom,Diatom,Np,211215_Smp_Np_A,Proline betaine,No
Diatom,Diatom,Np,211215_Smp_Np_C,Proline betaine,No
Diatom,Diatom,Np,211215_Smp_Np_F,Proline betaine,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Proline betaine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Proline betaine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Proline betaine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,Proline betaine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,Proline betaine,Yes
Diatom,Diatom,To,211215_Smp_To_A,Proline betaine,Yes
Diatom,Diatom,To,211215_Smp_To_B,Proline betaine,Yes
Diatom,Diatom,To,211215_Smp_To_C,Proline betaine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,Proline betaine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,Proline betaine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,Proline betaine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,Sarcosine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,Sarcosine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,Sarcosine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,Sarcosine,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Sarcosine,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Sarcosine,No
Diatom,Diatom,Np,211215_Smp_Np_A,Sarcosine,No
Diatom,Diatom,Np,211215_Smp_Np_C,Sarcosine,No
Diatom,Diatom,Np,211215_Smp_Np_F,Sarcosine,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Sarcosine,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Sarcosine,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Sarcosine,No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Sarcosine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,Sarcosine,Yes
Diatom,Diatom,To,211215_Smp_To_A,Sarcosine,No
Diatom,Diatom,To,211215_Smp_To_B,Sarcosine,No
Diatom,Diatom,To,211215_Smp_To_C,Sarcosine,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Sarcosine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,Sarcosine,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,Sarcosine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,Trigonelline,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,Trigonelline,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,Trigonelline,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,Trigonelline,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Trigonelline,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Trigonelline,No
Diatom,Diatom,Np,211215_Smp_Np_A,Trigonelline,No
Diatom,Diatom,Np,211215_Smp_Np_C,Trigonelline,No
Diatom,Diatom,Np,211215_Smp_Np_F,Trigonelline,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Trigonelline,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Trigonelline,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Trigonelline,No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Trigonelline,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,Trigonelline,Yes
Diatom,Diatom,To,211215_Smp_To_A,Trigonelline,Yes
Diatom,Diatom,To,211215_Smp_To_B,Trigonelline,Yes
Diatom,Diatom,To,211215_Smp_To_C,Trigonelline,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,Trigonelline,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,Trigonelline,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,Trigonelline,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,Trimethylamine N-oxide,No
Diatom,Diatom,Cy,211215_Smp_Cy_B,Trimethylamine N-oxide,No
Diatom,Diatom,Cy,211215_Smp_Cy_C,Trimethylamine N-oxide,No
Diatom,Diatom,Fc,211215_Smp_Fc_A,Trimethylamine N-oxide,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,Trimethylamine N-oxide,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,Trimethylamine N-oxide,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,Trimethylamine N-oxide,No
Diatom,Diatom,Np,211215_Smp_Np_C,Trimethylamine N-oxide,No
Diatom,Diatom,Np,211215_Smp_Np_F,Trimethylamine N-oxide,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Trimethylamine N-oxide,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Trimethylamine N-oxide,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Trimethylamine N-oxide,No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Trimethylamine N-oxide,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,Trimethylamine N-oxide,Yes
Diatom,Diatom,To,211215_Smp_To_A,Trimethylamine N-oxide,No
Diatom,Diatom,To,211215_Smp_To_B,Trimethylamine N-oxide,No
Diatom,Diatom,To,211215_Smp_To_C,Trimethylamine N-oxide,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Trimethylamine N-oxide,No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Trimethylamine N-oxide,No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Trimethylamine N-oxide,No
Diatom,Diatom,Cy,211215_Smp_Cy_A,Threonine Betaine (tentative),No
Diatom,Diatom,Cy,211215_Smp_Cy_B,Threonine Betaine (tentative),No
Diatom,Diatom,Cy,211215_Smp_Cy_C,Threonine Betaine (tentative),No
Diatom,Diatom,Fc,211215_Smp_Fc_A,Threonine Betaine (tentative),No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Threonine Betaine (tentative),No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Threonine Betaine (tentative),No
Diatom,Diatom,Np,211215_Smp_Np_A,Threonine Betaine (tentative),No
Diatom,Diatom,Np,211215_Smp_Np_C,Threonine Betaine (tentative),No
Diatom,Diatom,Np,211215_Smp_Np_F,Threonine Betaine (tentative),No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Threonine Betaine (tentative),No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Threonine Betaine (tentative),No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Threonine Betaine (tentative),No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Threonine Betaine (tentative),No
Diatom,Diatom,Pt,211215_Smp_Pt_F,Threonine Betaine (tentative),No
Diatom,Diatom,To,211215_Smp_To_A,Threonine Betaine (tentative),No
Diatom,Diatom,To,211215_Smp_To_B,Threonine Betaine (tentative),No
Diatom,Diatom,To,211215_Smp_To_C,Threonine Betaine (tentative),No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Threonine Betaine (tentative),No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Threonine Betaine (tentative),No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Threonine Betaine (tentative),No
Diatom,Diatom,Cy,211215_Smp_Cy_A,Homoserine Betaine (tentative),No
Diatom,Diatom,Cy,211215_Smp_Cy_B,Homoserine Betaine (tentative),No
Diatom,Diatom,Cy,211215_Smp_Cy_C,Homoserine Betaine (tentative),No
Diatom,Diatom,Fc,211215_Smp_Fc_A,Homoserine Betaine (tentative),No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Homoserine Betaine (tentative),No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Homoserine Betaine (tentative),No
Diatom,Diatom,Np,211215_Smp_Np_A,Homoserine Betaine (tentative),No
Diatom,Diatom,Np,211215_Smp_Np_C,Homoserine Betaine (tentative),No
Diatom,Diatom,Np,211215_Smp_Np_F,Homoserine Betaine (tentative),No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Homoserine Betaine (tentative),No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Homoserine Betaine (tentative),No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Homoserine Betaine (tentative),No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Homoserine Betaine (tentative),No
Diatom,Diatom,Pt,211215_Smp_Pt_F,Homoserine Betaine (tentative),No
Diatom,Diatom,To,211215_Smp_To_A,Homoserine Betaine (tentative),No
Diatom,Diatom,To,211215_Smp_To_B,Homoserine Betaine (tentative),No
Diatom,Diatom,To,211215_Smp_To_C,Homoserine Betaine (tentative),No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Homoserine Betaine (tentative),No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Homoserine Betaine (tentative),No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Homoserine Betaine (tentative),No
Diatom,Diatom,Cy,211215_Smp_Cy_A,Taurine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,Taurine,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,Taurine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,Taurine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,Taurine,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,Taurine,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,Taurine,No
Diatom,Diatom,Np,211215_Smp_Np_C,Taurine,No
Diatom,Diatom,Np,211215_Smp_Np_F,Taurine,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Taurine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Taurine,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Taurine,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,Taurine,No
Diatom,Diatom,Pt,211215_Smp_Pt_F,Taurine,No
Diatom,Diatom,To,211215_Smp_To_A,Taurine,No
Diatom,Diatom,To,211215_Smp_To_B,Taurine,No
Diatom,Diatom,To,211215_Smp_To_C,Taurine,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Taurine,No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Taurine,No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Taurine,No
Diatom,Diatom,Cy,211215_Smp_Cy_A,Isethionic acid,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,Isethionic acid,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,Isethionic acid,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,Isethionic acid,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_B,Isethionic acid,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_C,Isethionic acid,Yes
Diatom,Diatom,Np,211215_Smp_Np_A,Isethionic acid,No
Diatom,Diatom,Np,211215_Smp_Np_C,Isethionic acid,No
Diatom,Diatom,Np,211215_Smp_Np_F,Isethionic acid,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Isethionic acid,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Isethionic acid,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Isethionic acid,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,Isethionic acid,No
Diatom,Diatom,Pt,211215_Smp_Pt_F,Isethionic acid,No
Diatom,Diatom,To,211215_Smp_To_A,Isethionic acid,No
Diatom,Diatom,To,211215_Smp_To_B,Isethionic acid,No
Diatom,Diatom,To,211215_Smp_To_C,Isethionic acid,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Isethionic acid,No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Isethionic acid,No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Isethionic acid,No
Diatom,Diatom,Cy,211215_Smp_Cy_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Diatom,Diatom,Fc,211215_Smp_Fc_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Diatom,Diatom,Fc,211215_Smp_Fc_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",No
Diatom,Diatom,Np,211215_Smp_Np_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Np,211215_Smp_Np_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Np,211215_Smp_Np_F,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,To,211215_Smp_To_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,To,211215_Smp_To_B,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,To,211215_Smp_To_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,L-Cysteic acid,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,L-Cysteic acid,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,L-Cysteic acid,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,L-Cysteic acid,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,L-Cysteic acid,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,L-Cysteic acid,No
Diatom,Diatom,Np,211215_Smp_Np_A,L-Cysteic acid,No
Diatom,Diatom,Np,211215_Smp_Np_C,L-Cysteic acid,No
Diatom,Diatom,Np,211215_Smp_Np_F,L-Cysteic acid,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,L-Cysteic acid,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,L-Cysteic acid,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,L-Cysteic acid,No
Diatom,Diatom,Pt,211215_Smp_Pt_C,L-Cysteic acid,No
Diatom,Diatom,Pt,211215_Smp_Pt_F,L-Cysteic acid,No
Diatom,Diatom,To,211215_Smp_To_A,L-Cysteic acid,No
Diatom,Diatom,To,211215_Smp_To_B,L-Cysteic acid,No
Diatom,Diatom,To,211215_Smp_To_C,L-Cysteic acid,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,L-Cysteic acid,No
Diatom,Diatom,Tp,211215_Smp_Tp_E,L-Cysteic acid,No
Diatom,Diatom,Tp,211215_Smp_Tp_F,L-Cysteic acid,No
Diatom,Diatom,Cy,211215_Smp_Cy_A,Sucrose,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_B,Sucrose,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_C,Sucrose,Yes
Diatom,Diatom,Fc,211215_Smp_Fc_A,Sucrose,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Sucrose,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Sucrose,No
Diatom,Diatom,Np,211215_Smp_Np_A,Sucrose,Yes
Diatom,Diatom,Np,211215_Smp_Np_C,Sucrose,Yes
Diatom,Diatom,Np,211215_Smp_Np_F,Sucrose,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Sucrose,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Sucrose,Yes
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Sucrose,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_C,Sucrose,Yes
Diatom,Diatom,Pt,211215_Smp_Pt_F,Sucrose,Yes
Diatom,Diatom,To,211215_Smp_To_A,Sucrose,Yes
Diatom,Diatom,To,211215_Smp_To_B,Sucrose,Yes
Diatom,Diatom,To,211215_Smp_To_C,Sucrose,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_A,Sucrose,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_E,Sucrose,Yes
Diatom,Diatom,Tp,211215_Smp_Tp_F,Sucrose,Yes
Diatom,Diatom,Cy,211215_Smp_Cy_A,Trehalose,No
Diatom,Diatom,Cy,211215_Smp_Cy_B,Trehalose,No
Diatom,Diatom,Cy,211215_Smp_Cy_C,Trehalose,No
Diatom,Diatom,Fc,211215_Smp_Fc_A,Trehalose,No
Diatom,Diatom,Fc,211215_Smp_Fc_B,Trehalose,No
Diatom,Diatom,Fc,211215_Smp_Fc_C,Trehalose,No
Diatom,Diatom,Np,211215_Smp_Np_A,Trehalose,No
Diatom,Diatom,Np,211215_Smp_Np_C,Trehalose,No
Diatom,Diatom,Np,211215_Smp_Np_F,Trehalose,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_A,Trehalose,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_B,Trehalose,No
Diatom,Diatom,Pc55x,211215_Smp_Pc55x_C,Trehalose,No
Diatom,Diatom,Pt,211215_Smp_Pt_C,Trehalose,No
Diatom,Diatom,Pt,211215_Smp_Pt_F,Trehalose,No
Diatom,Diatom,To,211215_Smp_To_A,Trehalose,No
Diatom,Diatom,To,211215_Smp_To_B,Trehalose,No
Diatom,Diatom,To,211215_Smp_To_C,Trehalose,No
Diatom,Diatom,Tp,211215_Smp_Tp_A,Trehalose,No
Diatom,Diatom,Tp,211215_Smp_Tp_E,Trehalose,No
Diatom,Diatom,Tp,211215_Smp_Tp_F,Trehalose,No
Dino_Green,Dino,449,211218_Smp_449_A,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,449,211218_Smp_449_B,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,449,211218_Smp_449_C,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,1314,211218_Smp_1314_A,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,1314,211218_Smp_1314_B,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,1314,211218_Smp_1314_C,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,(3-Carboxypropyl)trimethylammonium,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,(3-Carboxypropyl)trimethylammonium,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,(3-Carboxypropyl)trimethylammonium,No
Dino_Green,Dino,1771,211218_Smp_1771_A,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,1771,211218_Smp_1771_B,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,1771,211218_Smp_1771_C,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,2021,211218_Smp_2021_A,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,2021,211218_Smp_2021_B,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Dino,2021,211218_Smp_2021_C,(3-Carboxypropyl)trimethylammonium,Yes
Dino_Green,Prasinophyte,3430,211218_Smp_3430_A,(3-Carboxypropyl)trimethylammonium,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_B,(3-Carboxypropyl)trimethylammonium,No
Dino_Green,Prasinophyte,3430,211218_Smp_3430_C,(3-Carboxypropyl)trimethylammonium,No
Dino_Green,Dino,449,211218_Smp_449_A,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,449,211218_Smp_449_B,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,449,211218_Smp_449_C,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,1314,211218_Smp_1314_A,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,1314,211218_Smp_1314_B,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,1314,211218_Smp_1314_C,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_A,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_B,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Prasinophyte,1545,211218_Smp_1545_C,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,1771,211218_Smp_1771_A,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,1771,211218_Smp_1771_B,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,1771,211218_Smp_1771_C,2-O-alpha-D-Glucosylglycerol,No
Dino_Green,Dino,2021,211218_Smp_2021_A,2-O-alpha-D-Glucosylglycerol,No
