Name,SampID,Batch,uM.in.vial.ave,uM_in_samp,uM_C_smp,uM_N_smp,uM_S_smp
L-Tyrosine,220111_Smp_SA48_B,Bacteria,14.673541959855767,0.2934708391971153,2.641237552774038,0.2934708391971153,NA
L-Tyrosine,220111_Smp_SA48_C,Bacteria,9.456250052734411,0.12608333403645883,1.1347500063281295,0.12608333403645883,NA
L-Tyrosine,220111_Smp_SA53_A,Bacteria,10.96563547047091,0.14620847293961212,1.315876256456509,0.14620847293961212,NA
L-Tyrosine,220111_Smp_SA53_B,Bacteria,11.31214677592804,0.18099434841484868,1.628949135733638,0.18099434841484868,NA
L-Tyrosine,220111_Smp_SA53_C,Bacteria,9.786935222736261,0.15659096356378016,1.4093186720740214,0.15659096356378016,NA
L-Tyrosine,220111_Smp_SA55_A,Bacteria,20.551650114494674,0.2740220015265956,2.4661980137393607,0.2740220015265956,NA
L-Tyrosine,220111_Smp_SA55_B,Bacteria,19.610310502248556,0.2614708066966474,2.3532372602698266,0.2614708066966474,NA
L-Tyrosine,220111_Smp_SA55_C,Bacteria,10.673499479786877,0.14231332639715832,1.280819937574425,0.14231332639715832,NA
L-Tyrosine,220111_Smp_SA59_A,Bacteria,6.301365595093439,0.08401820793457919,0.7561638714112127,0.08401820793457919,NA
L-Tyrosine,220111_Smp_SA59_B,Bacteria,5.210974547256157,0.0694796606300821,0.6253169456707388,0.0694796606300821,NA
L-Tyrosine,220111_Smp_SA59_C,Bacteria,5.129860551920782,0.0683981406922771,0.615583266230494,0.0683981406922771,NA
L-Tyrosine,220111_Smp_SA60_A,Bacteria,8.603179052976602,0.11470905403968802,1.0323814863571923,0.11470905403968802,NA
L-Tyrosine,220111_Smp_SA60_B,Bacteria,10.574945468371112,0.16919912749393778,1.52279214744544,0.16919912749393778,NA
L-Tyrosine,220111_Smp_SCM1_Exp1,Bacteria,0.14588528407078527,3.8902742418876066e-5,3.501246817698846e-4,3.8902742418876066e-5,NA
L-Tyrosine,220111_Smp_SCM1_Exp2,Bacteria,0.15604956912796256,4.161321843412335e-5,3.7451896590711016e-4,4.161321843412335e-5,NA
L-Tyrosine,220111_Smp_SCM1_Exp3,Bacteria,0.17045333935334026,4.545422382755739e-5,4.090880144480165e-4,4.545422382755739e-5,NA
L-Tyrosine,220111_Smp_SCM1_St1,Bacteria,0.01661493779868946,NA,NA,NA,NA
L-Tyrosine,220111_Smp_SCM1_St2,Bacteria,0.018368151360473182,NA,NA,NA,NA
L-Tyrosine,220111_Smp_SCM1_St3,Bacteria,0.02333686226108333,NA,NA,NA,NA
L-Tyrosine,220111_Smp_SCM1_St4,Bacteria,0.021496362218418445,NA,NA,NA,NA
L-Tyrosine,211221_Blk_MediaBlk_1314P,Cyano,0,NA,NA,NA,NA
L-Tyrosine,211221_Blk_MediaBlk_A,Cyano,0,NA,NA,NA,NA
L-Tyrosine,211221_Blk_MediaBlk_As9601,Cyano,7.874019637787204e-4,NA,NA,NA,NA
L-Tyrosine,211221_Blk_MediaBlk_C,Cyano,0,NA,NA,NA,NA
L-Tyrosine,211221_Blk_MediaBlk_Nat,Cyano,0,NA,NA,NA,NA
L-Tyrosine,211221_Smp_1314P_A,Cyano,0.13159979629101543,0.0021055967406562468,0.01895037066590622,0.0021055967406562468,NA
L-Tyrosine,211221_Smp_1314P_B,Cyano,0.09950466932798357,0.0015920747092477373,0.014328672383229636,0.0015920747092477373,NA
L-Tyrosine,211221_Smp_1314P_C,Cyano,0.08639920651450617,0.0013823873042320984,0.012441485738088886,0.0013823873042320984,NA
L-Tyrosine,211221_Smp_7803_B,Cyano,2.927397951190954,0.014636989755954769,0.13173290780359292,0.014636989755954769,NA
L-Tyrosine,211221_Smp_7803_F,Cyano,3.623123001009338,0.01811561500504669,0.1630405350454202,0.01811561500504669,NA
L-Tyrosine,211221_Smp_8102_A,Cyano,0.9424460368737644,0.0062829735791584285,0.056546762212425855,0.0062829735791584285,NA
L-Tyrosine,211221_Smp_8102_F,Cyano,0.7948802931846737,0.005299201954564491,0.04769281759108042,0.005299201954564491,NA
L-Tyrosine,211221_Smp_8501_B,Cyano,0.5589767336565115,0.004471813869252092,0.04024632482326883,0.004471813869252092,NA
L-Tyrosine,211221_Smp_8501_C,Cyano,1.7898874288084687,0.0095460662869785,0.08591459658280651,0.0095460662869785,NA
L-Tyrosine,211221_Smp_8501_D,Cyano,1.0413515441184396,0.008330812352947517,0.07497731117652764,0.008330812352947517,NA
L-Tyrosine,211221_Smp_As9601_A,Cyano,0.39128620296377437,0.0062605792474203885,0.0563452132267835,0.0062605792474203885,NA
L-Tyrosine,211221_Smp_As9601_B,Cyano,0.3463701327650532,0.0055419221242408515,0.04987729911816766,0.0055419221242408515,NA
L-Tyrosine,211221_Smp_As9601_C,Cyano,0.29763413431560526,0.004762146149049683,0.04285931534144715,0.004762146149049683,NA
L-Tyrosine,211221_Smp_MED4_D,Cyano,0.7831149028052928,0.003915574514026464,0.03524017062623818,0.003915574514026464,NA
L-Tyrosine,211221_Smp_MED4_E,Cyano,0.8317700240355653,0.004158850120177826,0.037429651081600436,0.004158850120177826,NA
L-Tyrosine,211221_Smp_MED4_F,Cyano,0.8654423988618009,0.004327211994309003,0.03894490794878103,0.004327211994309003,NA
L-Tyrosine,211221_Smp_Nat_A,Cyano,0.13041130470269605,0.002086580875243137,0.01877922787718823,0.002086580875243137,NA
L-Tyrosine,211221_Smp_Nat_B,Cyano,0.08466253447717235,0.0013546005516347577,0.01219140496471282,0.0013546005516347577,NA
L-Tyrosine,211221_Smp_Nat_C,Cyano,0.09184844414127188,0.00146957510626035,0.01322617595634315,0.00146957510626035,NA
L-Tyrosine,211215_Blk_MediaBlk_A,Diatom,0,NA,NA,NA,NA
L-Tyrosine,211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
L-Tyrosine,211215_Blk_MediaBlk_Fc,Diatom,3.307822371474419e-4,NA,NA,NA,NA
L-Tyrosine,211215_Blk_MediaBlk_Pc55x,Diatom,2.81610108684383e-4,NA,NA,NA,NA
L-Tyrosine,211215_Blk_MediaBlk_Z,Diatom,5.504620434972696e-4,NA,NA,NA,NA
L-Tyrosine,211215_Smp_Cy_A,Diatom,1.9864703972891906,0.013243135981927938,0.11918822383735145,0.013243135981927938,NA
L-Tyrosine,211215_Smp_Cy_B,Diatom,1.5349725782296066,0.010233150521530713,0.09209835469377642,0.010233150521530713,NA
L-Tyrosine,211215_Smp_Cy_C,Diatom,2.3071820496297537,0.015381213664198357,0.13843092297778523,0.015381213664198357,NA
L-Tyrosine,211215_Smp_Fc_A,Diatom,14.499867672556391,NA,NA,NA,NA
L-Tyrosine,211215_Smp_Fc_B,Diatom,11.819018113286607,NA,NA,NA,NA
L-Tyrosine,211215_Smp_Fc_C,Diatom,14.97314808003689,NA,NA,NA,NA
L-Tyrosine,211215_Smp_Np_A,Diatom,0.6250101797907348,0.0027778230212921547,0.02500040719162939,0.0027778230212921547,NA
L-Tyrosine,211215_Smp_Np_C,Diatom,0.7164006339174868,0.0028656025356699473,0.025790422821029526,0.0028656025356699473,NA
L-Tyrosine,211215_Smp_Np_F,Diatom,0.9069726001306734,0.003627890400522693,0.03265101360470424,0.003627890400522693,NA
L-Tyrosine,211215_Smp_Pc55x_A,Diatom,21.408968488629295,0.11418116527268958,1.0276304874542062,0.11418116527268958,NA
L-Tyrosine,211215_Smp_Pc55x_B,Diatom,18.02216876816569,0.09611823343021701,0.8650641008719531,0.09611823343021701,NA
L-Tyrosine,211215_Smp_Pc55x_C,Diatom,10.90001920661267,0.05813343576860091,0.5232009219174082,0.05813343576860091,NA
L-Tyrosine,211215_Smp_Pt_C,Diatom,3.1579486476671943,0.012631794590668778,0.113686151316019,0.012631794590668778,NA
L-Tyrosine,211215_Smp_Pt_F,Diatom,2.437191296719058,0.009748765186876233,0.08773888668188609,0.009748765186876233,NA
L-Tyrosine,211215_Smp_To_A,Diatom,6.090286532906049,0.024361146131624194,0.21925031518461774,0.024361146131624194,NA
L-Tyrosine,211215_Smp_To_B,Diatom,5.919993617612783,0.023679974470451136,0.21311977023406023,0.023679974470451136,NA
L-Tyrosine,211215_Smp_To_C,Diatom,6.609987556017985,0.02643995022407194,0.23795955201664745,0.02643995022407194,NA
L-Tyrosine,211215_Smp_Tp_A,Diatom,3.8208692095265024,0.013289979859222617,0.11960981873300355,0.013289979859222617,NA
L-Tyrosine,211215_Smp_Tp_E,Diatom,3.1059593549361355,0.01242383741974454,0.11181453677770085,0.01242383741974454,NA
L-Tyrosine,211215_Smp_Tp_F,Diatom,3.105213001764653,0.01080074087570314,0.09720666788132826,0.01080074087570314,NA
L-Tyrosine,211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
L-Tyrosine,211218_Blk_MediaBlk_49,Dino_Green,0,NA,NA,NA,NA
L-Tyrosine,211218_Blk_MediaBlk_71,Dino_Green,0,NA,NA,NA,NA
L-Tyrosine,211218_Blk_MediaBlk_3430,Dino_Green,0,NA,NA,NA,NA
L-Tyrosine,211218_Blk_MediaBlk_N,Dino_Green,0.0011350575193586655,NA,NA,NA,NA
L-Tyrosine,211218_Blk_MediaBlk_O,Dino_Green,6.844485047130635e-4,NA,NA,NA,NA
L-Tyrosine,211218_Smp_449_A,Dino_Green,0.03042737212751626,5.071228687919376e-4,0.004564105819127438,5.071228687919376e-4,NA
L-Tyrosine,211218_Smp_449_B,Dino_Green,0.042279639317974925,7.04660655299582e-4,0.006341945897696238,7.04660655299582e-4,NA
L-Tyrosine,211218_Smp_449_C,Dino_Green,0.018803042914892692,3.1338404858154487e-4,0.002820456437233904,3.1338404858154487e-4,NA
L-Tyrosine,211218_Smp_1314_A,Dino_Green,0.024785145690648346,4.130857615108057e-4,0.003717771853597251,4.130857615108057e-4,NA
L-Tyrosine,211218_Smp_1314_B,Dino_Green,0.02321921432120608,3.8698690535343466e-4,0.003482882148180912,3.8698690535343466e-4,NA
L-Tyrosine,211218_Smp_1314_C,Dino_Green,0.05063992460913309,8.439987434855513e-4,0.007595988691369962,8.439987434855513e-4,NA
L-Tyrosine,211218_Smp_1545_A,Dino_Green,0.05033304597304999,8.053287355687998e-4,0.007247958620119198,8.053287355687998e-4,NA
L-Tyrosine,211218_Smp_1545_B,Dino_Green,0.044607690707962694,7.13723051327403e-4,0.006423507461946627,7.13723051327403e-4,NA
L-Tyrosine,211218_Smp_1545_C,Dino_Green,0.03857095135121706,6.17135221619473e-4,0.005554216994575257,6.17135221619473e-4,NA
L-Tyrosine,211218_Smp_1771_A,Dino_Green,0.0834850764954174,0.0013914179415902902,0.012522761474312612,0.0013914179415902902,NA
L-Tyrosine,211218_Smp_1771_B,Dino_Green,0.10175374699623736,0.0016958957832706226,0.015263062049435604,0.0016958957832706226,NA
L-Tyrosine,211218_Smp_1771_C,Dino_Green,0.07847044098304536,0.0013078406830507557,0.011770566147456802,0.0013078406830507557,NA
L-Tyrosine,211218_Smp_2021_A,Dino_Green,3.7965677026956475,0.03099238940976038,0.27893150468784345,0.03099238940976038,NA
L-Tyrosine,211218_Smp_2021_B,Dino_Green,4.363854817659057,0.03562330463395148,0.32060974170556333,0.03562330463395148,NA
L-Tyrosine,211218_Smp_2021_C,Dino_Green,1.7402240934281725,0.029003734890469538,0.26103361401422587,0.029003734890469538,NA
L-Tyrosine,211218_Smp_3430_A,Dino_Green,0.03974808094165164,6.359692950664262e-4,0.005723723655597836,6.359692950664262e-4,NA
L-Tyrosine,211218_Smp_3430_B,Dino_Green,0.04521167558352907,7.233868093364652e-4,0.006510481284028187,7.233868093364652e-4,NA
L-Tyrosine,211218_Smp_3430_C,Dino_Green,0.05811618875073093,9.298590200116949e-4,0.008368731180105254,9.298590200116949e-4,NA
L-Tyrosine,220104_Blk_MediaBlk_C,Haptophyte,0,NA,NA,NA,NA
L-Tyrosine,220104_Blk_MediaBlk_H,Haptophyte,4.907082361960673e-4,NA,NA,NA,NA
L-Tyrosine,220104_Blk_MediaBlk_LInoSi,Haptophyte,0,NA,NA,NA,NA
L-Tyrosine,220104_Blk_MediaBlk_RAC5,Haptophyte,0,NA,NA,NA,NA
L-Tyrosine,220104_Smp_116-1_A,Haptophyte,0.003567664525813126,NA,NA,NA,NA
L-Tyrosine,220104_Smp_116-1_B,Haptophyte,0,NA,NA,NA,NA
L-Tyrosine,220104_Smp_116-1_C,Haptophyte,0.0074766806179597115,NA,NA,NA,NA
L-Tyrosine,220104_Smp_371_A,Haptophyte,0.013580029421259264,7.24268235800494e-5,6.518414122204446e-4,7.24268235800494e-5,NA
L-Tyrosine,220104_Smp_371_B,Haptophyte,0.007716413125489079,4.115420333594175e-5,3.7038783002347575e-4,4.115420333594175e-5,NA
L-Tyrosine,220104_Smp_371_C,Haptophyte,0.010998573560454186,8.798858848363349e-5,7.918972963527013e-4,8.798858848363349e-5,NA
L-Tyrosine,220104_Smp_2090_A,Haptophyte,0.03908438571498002,3.474167619109335e-4,0.0031267508571984014,3.474167619109335e-4,NA
L-Tyrosine,220104_Smp_2090_B,Haptophyte,0.0277643051806916,2.221144414455328e-4,0.0019990299730097954,2.221144414455328e-4,NA
L-Tyrosine,220104_Smp_2090_C,Haptophyte,0.08634855271838773,6.907884217471019e-4,0.006217095795723917,6.907884217471019e-4,NA
L-Tyrosine,220104_Smp_Ca_A,Haptophyte,0.1410271018357483,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Ca_B,Haptophyte,0.1768077622489916,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Ca_C,Haptophyte,0.1571103146384194,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Cr_A,Haptophyte,0.45916344398672265,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Cr_B,Haptophyte,0.42041666209769696,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Cr_C,Haptophyte,0.4125161796250633,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Cs_A,Haptophyte,0.4903380700356716,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Cs_B,Haptophyte,0.5308229433234686,NA,NA,NA,NA
L-Tyrosine,220104_Smp_Cs_C,Haptophyte,0.4868016162002287,NA,NA,NA,NA
L-Tyrosine,220104_Smp_P3_A,Haptophyte,0.09241006199384835,NA,NA,NA,NA
L-Tyrosine,220104_Smp_P3_B,Haptophyte,0.006782918579256069,NA,NA,NA,NA
L-Tyrosine,220104_Smp_P3_C,Haptophyte,0.025270644746144714,NA,NA,NA,NA
L-Tyrosine,220104_Smp_P5-5_A,Haptophyte,5.99085515355935e-4,NA,NA,NA,NA
L-Tyrosine,220104_Smp_P5-5_B,Haptophyte,0,NA,NA,NA,NA
L-Tyrosine,220104_Smp_P5-5_C,Haptophyte,8.682470006163546e-4,NA,NA,NA,NA
Proline betaine,220111_Blk_MediaBlk_A,Bacteria,3.50719788677959e-5,NA,NA,NA,NA
Proline betaine,220111_Blk_MediaBlk_AMS,Bacteria,2.1991597334000575e-5,NA,NA,NA,NA
Proline betaine,220111_Blk_MediaBlk_AOA,Bacteria,1.141328812469232e-5,NA,NA,NA,NA
Proline betaine,220111_Blk_MediaBlk_B,Bacteria,0,NA,NA,NA,NA
Proline betaine,220111_Smp_DSS3_A,Bacteria,5.801184299403625e-4,7.734912399204833e-6,5.414438679443383e-5,7.734912399204833e-6,NA
Proline betaine,220111_Smp_DSS3_B,Bacteria,4.470202128486437e-4,5.960269504648582e-6,4.1721886532540076e-5,5.960269504648582e-6,NA
Proline betaine,220111_Smp_DSS3_C,Bacteria,9.225872520119277e-4,1.2301163360159035e-5,8.610814352111324e-5,1.2301163360159035e-5,NA
Proline betaine,220111_Smp_Och_A,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_Och_B,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_Och_C,Bacteria,3.4693875207999337e-05,4.625850027733245e-7,3.2380950194132714e-6,4.625850027733245e-7,NA
Proline betaine,220111_Smp_SA7_A,Bacteria,6.746285905703438e-5,8.99504787427125e-7,6.296533511989875e-6,8.99504787427125e-7,NA
Proline betaine,220111_Smp_SA7_B,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_SA7_C,Bacteria,4.0580261729832124e-5,6.492841876773139e-7,4.544989313741197e-6,6.492841876773139e-7,NA
Proline betaine,220111_Smp_SA11_A,Bacteria,8.190111968118242e-4,1.0920149290824322e-5,7.644104503577026e-5,1.0920149290824322e-5,NA
Proline betaine,220111_Smp_SA11_B,Bacteria,0.0012619983039559714,1.6826644052746286e-5,1.1778650836922401e-4,1.6826644052746286e-5,NA
Proline betaine,220111_Smp_SA11_C,Bacteria,4.13686937931579e-4,5.51582583908772e-6,3.861078087361404e-5,5.51582583908772e-6,NA
Proline betaine,220111_Smp_SA16_A,Bacteria,0.0058959851988326165,7.861313598443488e-5,5.502919518910441e-4,7.861313598443488e-5,NA
Proline betaine,220111_Smp_SA16_B,Bacteria,0.0021575511442924454,2.8767348590565932e-5,2.0137144013396152e-4,2.8767348590565932e-5,NA
Proline betaine,220111_Smp_SA16_C,Bacteria,0.002094493765756374,2.7926583543418315e-5,1.954860848039282e-4,2.7926583543418315e-5,NA
Proline betaine,220111_Smp_SA36_A,Bacteria,9.443282124502297e-4,1.259104283266973e-5,8.813729982868811e-5,1.259104283266973e-5,NA
Proline betaine,220111_Smp_SA36_B,Bacteria,0.0016440033060604305,2.192004408080574e-5,1.5344030856564018e-4,2.192004408080574e-5,NA
Proline betaine,220111_Smp_SA36_C,Bacteria,0.0014848631994002239,1.9798175992002983e-5,1.3858723194402087e-4,1.9798175992002983e-5,NA
Proline betaine,220111_Smp_SA42_A,Bacteria,0.0021881245489351613,2.917499398580215e-5,2.0422495790061506e-4,2.917499398580215e-5,NA
Proline betaine,220111_Smp_SA44_B,Bacteria,0.005436212580730835,7.248283440974447e-5,5.073798408682113e-4,7.248283440974447e-5,NA
Proline betaine,220111_Smp_SA44_C,Bacteria,0.004744290044357296,6.32572005914306e-5,4.428004041400142e-4,6.32572005914306e-5,NA
Proline betaine,220111_Smp_SA48_A,Bacteria,6.129275156927093e-4,1.2258550313854186e-5,8.58098521969793e-5,1.2258550313854186e-5,NA
Proline betaine,220111_Smp_SA48_B,Bacteria,7.202230224249781e-4,1.4404460448499563e-5,1.0083122313949694e-4,1.4404460448499563e-5,NA
Proline betaine,220111_Smp_SA48_C,Bacteria,0.0013648654147939564,1.8198205530586085e-5,1.273874387141026e-4,1.8198205530586085e-5,NA
Proline betaine,220111_Smp_SA53_A,Bacteria,0.0025367003179967746,3.382267090662366e-5,2.3675869634636563e-4,3.382267090662366e-5,NA
Proline betaine,220111_Smp_SA53_B,Bacteria,0.003068591912572252,4.909747060115603e-5,3.436822942080922e-4,4.909747060115603e-5,NA
Proline betaine,220111_Smp_SA53_C,Bacteria,0.0029571773674855334,4.731483787976854e-5,3.312038651583798e-4,4.731483787976854e-5,NA
Proline betaine,220111_Smp_SA55_A,Bacteria,1.7931566065851773e-4,2.390875475446903e-6,1.673612832812832e-5,2.390875475446903e-6,NA
Proline betaine,220111_Smp_SA55_B,Bacteria,2.3236904652913857e-4,3.0982539537218476e-6,2.1687777676052933e-5,3.0982539537218476e-6,NA
Proline betaine,220111_Smp_SA55_C,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_SA59_A,Bacteria,1.4129905631897287e-4,1.8839874175863046e-6,1.3187911923104132e-5,1.8839874175863046e-6,NA
Proline betaine,220111_Smp_SA59_B,Bacteria,6.526899850371481e-4,8.702533133828641e-6,6.091773193680049e-5,8.702533133828641e-6,NA
Proline betaine,220111_Smp_SA59_C,Bacteria,2.0851700732363903e-4,2.7802267643151866e-6,1.9461587350206305e-5,2.7802267643151866e-6,NA
Proline betaine,220111_Smp_SA60_A,Bacteria,1.2004791198540724e-5,1.6006388264720963e-7,1.1204471785304674e-6,1.6006388264720963e-7,NA
Proline betaine,220111_Smp_SA60_B,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_SCM1_Exp1,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_SCM1_Exp2,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_SCM1_Exp3,Bacteria,0,0,0,0,NA
Proline betaine,220111_Smp_SCM1_St1,Bacteria,0,NA,NA,NA,NA
Proline betaine,220111_Smp_SCM1_St2,Bacteria,1.6373034237857023e-5,NA,NA,NA,NA
Proline betaine,220111_Smp_SCM1_St3,Bacteria,0,NA,NA,NA,NA
Proline betaine,220111_Smp_SCM1_St4,Bacteria,2.67737493039275e-5,NA,NA,NA,NA
Proline betaine,211221_Blk_MediaBlk_1314P,Cyano,3.201450729643484e-5,NA,NA,NA,NA
Proline betaine,211221_Blk_MediaBlk_A,Cyano,4.402148120125027e-5,NA,NA,NA,NA
Proline betaine,211221_Blk_MediaBlk_As9601,Cyano,1.8609771376760777e-5,NA,NA,NA,NA
Proline betaine,211221_Blk_MediaBlk_C,Cyano,9.139910131191129e-5,NA,NA,NA,NA
Proline betaine,211221_Blk_MediaBlk_Nat,Cyano,1.7285625457215416e-5,NA,NA,NA,NA
Proline betaine,211221_Smp_1314P_A,Cyano,0,0,0,0,NA
Proline betaine,211221_Smp_1314P_B,Cyano,1.4317386742340042e-5,2.2907818787744066e-7,1.6035473151420847e-6,2.2907818787744066e-7,NA
Proline betaine,211221_Smp_1314P_C,Cyano,0,0,0,0,NA
Proline betaine,211221_Smp_7803_B,Cyano,4.196428885568148e-4,2.098214442784074e-6,1.4687501099488518e-5,2.098214442784074e-6,NA
Proline betaine,211221_Smp_7803_F,Cyano,3.176024862877588e-4,1.5880124314387944e-6,1.111608702007156e-5,1.5880124314387944e-6,NA
Proline betaine,211221_Smp_8102_A,Cyano,1.0664895859488628e-4,7.109930572992417e-7,4.976951401094692e-6,7.109930572992417e-7,NA
Proline betaine,211221_Smp_8102_F,Cyano,9.482319354007279e-5,6.321546236004852e-7,4.425082365203396e-6,6.321546236004852e-7,NA
Proline betaine,211221_Smp_8501_B,Cyano,0.006198563942211354,4.958851153769083e-5,3.471195807638358e-4,4.958851153769083e-5,NA
Proline betaine,211221_Smp_8501_C,Cyano,0.009959320506366267,5.3116376033953424e-5,3.71814632237674e-4,5.3116376033953424e-5,NA
Proline betaine,211221_Smp_8501_D,Cyano,0.007693846519846035,6.155077215876827e-5,4.308554051113779e-4,6.155077215876827e-5,NA
Proline betaine,211221_Smp_As9601_A,Cyano,1.428907285952724e-5,2.2862516575243587e-7,1.6003761602670512e-6,2.2862516575243587e-7,NA
Proline betaine,211221_Smp_As9601_B,Cyano,7.579626428987005e-6,1.2127402286379205e-7,8.489181600465444e-7,1.2127402286379205e-7,NA
Proline betaine,211221_Smp_As9601_C,Cyano,0,0,0,0,NA
Proline betaine,211221_Smp_MED4_D,Cyano,2.3556206704157225e-5,1.1778103352078611e-7,8.244672346455028e-7,1.1778103352078611e-7,NA
Proline betaine,211221_Smp_MED4_E,Cyano,2.5520246375271902e-5,1.2760123187635953e-7,8.932086231345167e-7,1.2760123187635953e-7,NA
Proline betaine,211221_Smp_MED4_F,Cyano,1.8654129793167497e-5,9.327064896583749e-8,6.528945427608624e-7,9.327064896583749e-8,NA
Proline betaine,211221_Smp_Nat_A,Cyano,2.1047596686942996e-5,3.367615469910879e-7,2.3573308289376154e-6,3.367615469910879e-7,NA
Proline betaine,211221_Smp_Nat_B,Cyano,1.5915233529075817e-5,2.5464373646521306e-7,1.7825061552564914e-6,2.5464373646521306e-7,NA
Proline betaine,211221_Smp_Nat_C,Cyano,9.122733042284696e-6,1.4596372867655514e-7,1.021746100735886e-6,1.4596372867655514e-7,NA
Proline betaine,211215_Blk_MediaBlk_A,Diatom,7.361827445418396e-5,NA,NA,NA,NA
Proline betaine,211215_Blk_MediaBlk_B,Diatom,3.365322609428789e-5,NA,NA,NA,NA
Proline betaine,211215_Blk_MediaBlk_Fc,Diatom,9.613944114073659e-5,NA,NA,NA,NA
Proline betaine,211215_Blk_MediaBlk_Pc55x,Diatom,1.1433206317250731e-4,NA,NA,NA,NA
Proline betaine,211215_Blk_MediaBlk_Z,Diatom,6.75475819575496e-4,NA,NA,NA,NA
Proline betaine,211215_Smp_Cy_A,Diatom,0.01634818564488904,1.0898790429926025e-4,7.629153300948218e-4,1.0898790429926025e-4,NA
Proline betaine,211215_Smp_Cy_B,Diatom,0.015107500467720227,1.007166697848015e-4,7.050166884936106e-4,1.007166697848015e-4,NA
