SampID,Type,Organism,Compound,uM.in.vial.ave,uM_in_samp
211221_Smp_1314P_C,Cyano,1314P,Sucrose,7.868286010732176,0.12589257617171482
211221_Smp_7803_B,Cyano,7803,Sucrose,367.81543332902135,1.8390771666451065
211221_Smp_7803_F,Cyano,7803,Sucrose,505.3012074784523,2.5265060373922616
211221_Smp_8102_A,Cyano,8102,Sucrose,0.00575515698100669,3.8367713206711293e-5
211221_Smp_8102_F,Cyano,8102,Sucrose,0.00949639876749037,6.330932511660245e-5
211221_Smp_8501_B,Cyano,WH8501,Sucrose,0.03707158620535779,2.965726896428623e-4
211221_Smp_8501_C,Cyano,WH8501,Sucrose,0.00489460260894343,2.6104547247698332e-5
211221_Smp_8501_D,Cyano,WH8501,Sucrose,0,0
211221_Smp_As9601_A,Cyano,As9601,Sucrose,22.463025580338332,0.3594084092854133
211221_Smp_As9601_B,Cyano,As9601,Sucrose,21.18435191137833,0.33894963058205335
211221_Smp_As9601_C,Cyano,As9601,Sucrose,23.414717504251957,0.3746354800680313
211221_Smp_MED4_D,Cyano,MED4,Sucrose,22.55722404219408,0.1127861202109704
211221_Smp_MED4_E,Cyano,MED4,Sucrose,30.650330600473247,0.15325165300236623
211221_Smp_MED4_F,Cyano,MED4,Sucrose,24.67266841101143,0.12336334205505714
211221_Smp_Nat_A,Cyano,NATL2A,Sucrose,13.85795049137822,0.2217272078620515
211221_Smp_Nat_B,Cyano,NATL2A,Sucrose,12.681612894769216,0.20290580631630747
211221_Smp_Nat_C,Cyano,NATL2A,Sucrose,14.947541441149491,0.23916066305839187
220111_Smp_DSS3_A,Bacteria,DSS3,Sucrose,0,0
220111_Smp_DSS3_B,Bacteria,DSS3,Sucrose,0.00356173224451141,4.748976326015216e-5
220111_Smp_DSS3_C,Bacteria,DSS3,Sucrose,0.00347930835355165,4.6390778047355386e-5
220111_Smp_Och_A,Bacteria,OCh114,Sucrose,0,0
220111_Smp_Och_B,Bacteria,OCh114,Sucrose,0.00290013850933934,3.866851345785791e-5
220111_Smp_Och_C,Bacteria,OCh114,Sucrose,0,0
220111_Smp_SA7_A,Bacteria,SA7,Sucrose,0.01112084931050578,1.482779908067438e-4
220111_Smp_SA7_B,Bacteria,SA7,Sucrose,0.02852144851312142,4.5634317620994285e-4
220111_Smp_SA7_C,Bacteria,SA7,Sucrose,0.01576151144694753,2.5218418315116055e-4
220111_Smp_SA11_A,Bacteria,SA11,Sucrose,0.0060032646882575,8.004352917676668e-5
220111_Smp_SA11_B,Bacteria,SA11,Sucrose,0.0640716493930236,8.542886585736478e-4
220111_Smp_SA11_C,Bacteria,SA11,Sucrose,0,0
220111_Smp_SA16_A,Bacteria,SA16,Sucrose,0.01614882258576125,2.1531763447681668e-4
220111_Smp_SA16_B,Bacteria,SA16,Sucrose,0.00315726395258652,4.209685270115363e-5
220111_Smp_SA16_C,Bacteria,SA16,Sucrose,0.0063795627896012,8.506083719468275e-5
220111_Smp_SA36_A,Bacteria,SA36,Sucrose,0.00328373999342632,4.378319991235093e-5
220111_Smp_SA36_B,Bacteria,SA36,Sucrose,0.04959228736100563,6.612304981467417e-4
220111_Smp_SA36_C,Bacteria,SA36,Sucrose,0.00639903847691659,8.532051302555458e-5
220111_Smp_SA42_A,Bacteria,SA42,Sucrose,0.00666439471658872,8.885859622118303e-5
220111_Smp_SA44_B,Bacteria,SA44,Sucrose,0.01312464249649653,1.7499523328662044e-4
220111_Smp_SA44_C,Bacteria,SA44,Sucrose,0,0
220111_Smp_SA48_A,Bacteria,SA48,Sucrose,0.00479484466102188,9.589689322043776e-5
220111_Smp_SA48_B,Bacteria,SA48,Sucrose,0.00407899722547124,8.15799445094249e-5
220111_Smp_SA48_C,Bacteria,SA48,Sucrose,0.00357564344973668,4.767524599648916e-5
220111_Smp_SA53_A,Bacteria,SA53,Sucrose,0.00656562515948927,8.754166879319026e-5
220111_Smp_SA53_B,Bacteria,SA53,Sucrose,0.00397095353155493,6.3535256504879e-5
220111_Smp_SA53_C,Bacteria,SA53,Sucrose,0,0
220111_Smp_SA55_A,Bacteria,SA55,Sucrose,0.00388910927414623,5.1854790321949766e-5
220111_Smp_SA55_B,Bacteria,SA55,Sucrose,0,0
220111_Smp_SA55_C,Bacteria,SA55,Sucrose,0.00406056487854775,5.41408650473034e-5
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Sucrose,0.00497673366934236,1.327128978491298e-6
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Sucrose,0,0
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Sucrose,0.00443802224699356,1.1834725991982847e-6
220104_Smp_371_A,Haptophyte,371,Sucrose,0.04858265700188752,2.591075040100668e-4
220104_Smp_371_B,Haptophyte,371,Sucrose,0.03107979997180498,1.657589331829599e-4
220104_Smp_371_C,Haptophyte,371,Sucrose,0.03169003616800549,2.535202893440439e-4
220104_Smp_2090_A,Haptophyte,2090,Sucrose,0.00328056705753218,2.916059606695272e-5
220104_Smp_2090_B,Haptophyte,2090,Sucrose,0.00609141190291604,4.8731295223328346e-5
220104_Smp_2090_C,Haptophyte,2090,Sucrose,0.005234764054441,4.1878112435528066e-5
220111_Smp_DSS3_A,Bacteria,DSS3,Taurine,0.00138166287848684,1.842217171315792e-5
220111_Smp_DSS3_B,Bacteria,DSS3,Taurine,0,0
220111_Smp_DSS3_C,Bacteria,DSS3,Taurine,0,0
220111_Smp_Och_A,Bacteria,OCh114,Taurine,0,0
220111_Smp_Och_B,Bacteria,OCh114,Taurine,0.00217728943280854,2.903052577078066e-5
220111_Smp_Och_C,Bacteria,OCh114,Taurine,0,0
220111_Smp_SA7_A,Bacteria,SA7,Taurine,0,0
220111_Smp_SA7_B,Bacteria,SA7,Taurine,0,0
220111_Smp_SA7_C,Bacteria,SA7,Taurine,0,0
220111_Smp_SA11_A,Bacteria,SA11,Taurine,8.598709598263668e-4,1.1464946131018225e-5
220111_Smp_SA11_B,Bacteria,SA11,Taurine,0,0
220111_Smp_SA11_C,Bacteria,SA11,Taurine,0,0
220111_Smp_SA16_A,Bacteria,SA16,Taurine,0,0
220111_Smp_SA16_B,Bacteria,SA16,Taurine,0,0
220111_Smp_SA16_C,Bacteria,SA16,Taurine,0.00189590383461977,2.5278717794930293e-5
220111_Smp_SA36_A,Bacteria,SA36,Taurine,0,0
220111_Smp_SA36_B,Bacteria,SA36,Taurine,0,0
220111_Smp_SA36_C,Bacteria,SA36,Taurine,0,0
220111_Smp_SA42_A,Bacteria,SA42,Taurine,0,0
220111_Smp_SA44_B,Bacteria,SA44,Taurine,0,0
220111_Smp_SA44_C,Bacteria,SA44,Taurine,0,0
220111_Smp_SA48_A,Bacteria,SA48,Taurine,9.95829101335914e-4,1.991658202671828e-5
220111_Smp_SA48_B,Bacteria,SA48,Taurine,0,0
220111_Smp_SA48_C,Bacteria,SA48,Taurine,0,0
220111_Smp_SA53_A,Bacteria,SA53,Taurine,0,0
220111_Smp_SA53_B,Bacteria,SA53,Taurine,0.00313234333649569,5.011749338393117e-5
220111_Smp_SA53_C,Bacteria,SA53,Taurine,0,0
220111_Smp_SA55_A,Bacteria,SA55,Taurine,0,0
220111_Smp_SA55_B,Bacteria,SA55,Taurine,0,0
220111_Smp_SA55_C,Bacteria,SA55,Taurine,0,0
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Taurine,0.00404960161153143,1.0798937630750505e-6
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Taurine,0,0
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Taurine,0,0
220111_Smp_DSS3_A,Bacteria,DSS3,Trehalose,0,0
220111_Smp_DSS3_B,Bacteria,DSS3,Trehalose,0,0
220111_Smp_DSS3_C,Bacteria,DSS3,Trehalose,0,0
220111_Smp_Och_A,Bacteria,OCh114,Trehalose,0,0
220111_Smp_Och_B,Bacteria,OCh114,Trehalose,0,0
220111_Smp_Och_C,Bacteria,OCh114,Trehalose,0.00275680750896485,3.6757433452864734e-5
220111_Smp_SA7_A,Bacteria,SA7,Trehalose,0.0133042866148235,1.7739048819764665e-4
220111_Smp_SA7_B,Bacteria,SA7,Trehalose,0.00272077924685374,4.3532467949659845e-5
220111_Smp_SA7_C,Bacteria,SA7,Trehalose,0.17107591914418482,0.00273721470630695
220111_Smp_SA11_A,Bacteria,SA11,Trehalose,0,0
220111_Smp_SA11_B,Bacteria,SA11,Trehalose,0,0
220111_Smp_SA11_C,Bacteria,SA11,Trehalose,0,0
220111_Smp_SA16_A,Bacteria,SA16,Trehalose,0,0
220111_Smp_SA16_B,Bacteria,SA16,Trehalose,0,0
220111_Smp_SA16_C,Bacteria,SA16,Trehalose,0,0
220111_Smp_SA36_A,Bacteria,SA36,Trehalose,0.1853164711502867,0.00247088628200382
220111_Smp_SA36_B,Bacteria,SA36,Trehalose,0.16293188892443575,0.00217242518565914
220111_Smp_SA36_C,Bacteria,SA36,Trehalose,2.050108570775125,0.02733478094366833
220111_Smp_SA42_A,Bacteria,SA42,Trehalose,0,0
220111_Smp_SA44_B,Bacteria,SA44,Trehalose,16.87548024651328,0.22500640328684376
220111_Smp_SA44_C,Bacteria,SA44,Trehalose,0.8927574507124232,0.01190343267616564
220111_Smp_SA48_A,Bacteria,SA48,Trehalose,0,0
220111_Smp_SA48_B,Bacteria,SA48,Trehalose,0,0
220111_Smp_SA48_C,Bacteria,SA48,Trehalose,0,0
220111_Smp_SA53_A,Bacteria,SA53,Trehalose,0,0
220111_Smp_SA53_B,Bacteria,SA53,Trehalose,0,0
220111_Smp_SA53_C,Bacteria,SA53,Trehalose,0,0
220111_Smp_SA55_A,Bacteria,SA55,Trehalose,0,0
220111_Smp_SA55_B,Bacteria,SA55,Trehalose,0,0
220111_Smp_SA55_C,Bacteria,SA55,Trehalose,0,0
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Trehalose,0.00503808890042404,1.343490373446412e-6
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Trehalose,0,0
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Trehalose,0,0
211221_Smp_1314P_A,Cyano,1314P,Trehalose,0,0
211221_Smp_1314P_B,Cyano,1314P,Trehalose,0,0
211221_Smp_1314P_C,Cyano,1314P,Trehalose,0,0
211221_Smp_7803_B,Cyano,7803,Trehalose,0.24369271622104668,0.00121846358110523
211221_Smp_7803_F,Cyano,7803,Trehalose,0.4769446919091231,0.00238472345954561
211221_Smp_8102_A,Cyano,8102,Trehalose,0.00759984354593523,5.066562363956823e-5
211221_Smp_8102_F,Cyano,8102,Trehalose,0.00389393426784166,2.595956178561108e-5
211221_Smp_8501_B,Cyano,WH8501,Trehalose,65.14048969969065,0.5211239175975252
211221_Smp_8501_C,Cyano,WH8501,Trehalose,165.3888134043955,0.8820736714901095
211221_Smp_8501_D,Cyano,WH8501,Trehalose,115.39307051104632,0.9231445640883704
211221_Smp_As9601_A,Cyano,As9601,Trehalose,0.03840990389149437,6.1455846226391e-4
211221_Smp_As9601_B,Cyano,As9601,Trehalose,0,0
211221_Smp_As9601_C,Cyano,As9601,Trehalose,0.01223898298237727,1.9582372771803644e-4
211221_Smp_MED4_D,Cyano,MED4,Trehalose,0.070298633915082,3.5149316957541e-4
211221_Smp_MED4_E,Cyano,MED4,Trehalose,0.01041113349187537,5.2055667459376854e-5
211221_Smp_MED4_F,Cyano,MED4,Trehalose,0.02902925766008478,1.4514628830042392e-4
211221_Smp_Nat_A,Cyano,NATL2A,Trehalose,0,0
211221_Smp_Nat_B,Cyano,NATL2A,Trehalose,0,0
211221_Smp_Nat_C,Cyano,NATL2A,Trehalose,0,0
211215_Smp_Cy_A,Diatom,Cy,Trehalose,0,0
211215_Smp_Cy_B,Diatom,Cy,Trehalose,0,0
211215_Smp_Cy_C,Diatom,Cy,Trehalose,0,0
211215_Smp_Np_A,Diatom,Np,Trehalose,0,0
211215_Smp_Np_C,Diatom,Np,Trehalose,0,0
211215_Smp_Np_F,Diatom,Np,Trehalose,0,0
211215_Smp_Pc55x_A,Diatom,Pc55x,Trehalose,0.1474911405611195,7.866194163259707e-4
211215_Smp_Pc55x_B,Diatom,Pc55x,Trehalose,0,0
211215_Smp_Pc55x_C,Diatom,Pc55x,Trehalose,0,0
211215_Smp_Pt_C,Diatom,Pt,Trehalose,0,0
211215_Smp_Pt_F,Diatom,Pt,Trehalose,0,0
211215_Smp_To_A,Diatom,To,Trehalose,0.01431304982912076,5.725219931648306e-5
211215_Smp_To_B,Diatom,To,Trehalose,0,0
211215_Smp_To_C,Diatom,To,Trehalose,0.01229811740762834,4.919246963051338e-5
211215_Smp_Tp_A,Diatom,Tp,Trehalose,0,0
211215_Smp_Tp_E,Diatom,Tp,Trehalose,0,0
211215_Smp_Tp_F,Diatom,Tp,Trehalose,0,0
220104_Smp_371_A,Haptophyte,371,Trehalose,0.2908778939434575,0.00155134876769844
220104_Smp_371_B,Haptophyte,371,Trehalose,0.38923940193552536,0.00207594347698946
220104_Smp_371_C,Haptophyte,371,Trehalose,0.34697804585269965,0.00277582436682159
220104_Smp_2090_A,Haptophyte,2090,Trehalose,0.3631807800610362,0.00322827360054254
220104_Smp_2090_B,Haptophyte,2090,Trehalose,0.01948770301829316,1.5590162414634535e-4
220104_Smp_2090_C,Haptophyte,2090,Trehalose,0.4678511467334819,0.00374280917386785
220104_Smp_371_A,Haptophyte,371,Trigonelline,0.00380050166440321,2.0269342210150495e-5
220104_Smp_371_B,Haptophyte,371,Trigonelline,0.00263993624942983,1.4079659996959118e-5
220104_Smp_371_C,Haptophyte,371,Trigonelline,0.00479335894131352,3.834687153050818e-5
220104_Smp_2090_A,Haptophyte,2090,Trigonelline,0.01558031301073089,1.3849167120649685e-4
220104_Smp_2090_B,Haptophyte,2090,Trigonelline,0.01683519909501727,1.3468159276013822e-4
220104_Smp_2090_C,Haptophyte,2090,Trigonelline,0.03311807841945018,2.649446273556014e-4
211221_Smp_1314P_A,Cyano,1314P,Trigonelline,1.615358642992543e-5,2.584573828788068e-7
211221_Smp_1314P_B,Cyano,1314P,Trigonelline,1.4233373463401398e-5,2.277339754144224e-7
211221_Smp_1314P_C,Cyano,1314P,Trigonelline,1.2015828375137824e-4,1.9225325400220513e-6
211221_Smp_7803_B,Cyano,7803,Trigonelline,0.00250187747763359,1.2509387388167997e-5
211221_Smp_7803_F,Cyano,7803,Trigonelline,0.00219257274598739,1.0962863729936956e-5
211221_Smp_8102_A,Cyano,8102,Trigonelline,0.00201345407691774,1.3423027179451622e-5
211221_Smp_8102_F,Cyano,8102,Trigonelline,0.09363901572108566,6.242601048072376e-4
211221_Smp_8501_B,Cyano,WH8501,Trigonelline,6.149222167413116e-4,4.919377733930492e-6
211221_Smp_8501_C,Cyano,WH8501,Trigonelline,5.325787252345365e-4,2.840419867917528e-6
211221_Smp_8501_D,Cyano,WH8501,Trigonelline,2.0114914660865736e-4,1.6091931728692589e-6
211221_Smp_As9601_A,Cyano,As9601,Trigonelline,9.106787791237106e-5,1.4570860465979368e-6
211221_Smp_As9601_B,Cyano,As9601,Trigonelline,7.569660046880726e-5,1.211145607500916e-6
211221_Smp_As9601_C,Cyano,As9601,Trigonelline,1.9577555918310688e-4,3.13240894692971e-6
211221_Smp_MED4_D,Cyano,MED4,Trigonelline,1.7879453055606815e-4,8.939726527803407e-7
211221_Smp_MED4_E,Cyano,MED4,Trigonelline,1.3899661238449927e-5,6.949830619224964e-8
211221_Smp_MED4_F,Cyano,MED4,Trigonelline,1.0371611830725296e-4,5.185805915362649e-7
211221_Smp_Nat_A,Cyano,NATL2A,Trigonelline,9.566873006293146e-6,1.5306996810069038e-7
211221_Smp_Nat_B,Cyano,NATL2A,Trigonelline,2.9179304587457367e-5,4.668688733993179e-7
211221_Smp_Nat_C,Cyano,NATL2A,Trigonelline,1.723555258221685e-4,2.757688413154696e-6
211215_Smp_Cy_A,Diatom,Cy,Trigonelline,0.736344793355245,0.00490896528903496
211215_Smp_Cy_B,Diatom,Cy,Trigonelline,0.7422640899055527,0.00494842726603701
211215_Smp_Cy_C,Diatom,Cy,Trigonelline,0.8553051590114397,0.00570203439340959
211215_Smp_Np_A,Diatom,Np,Trigonelline,2.025173852482298e-4,9.000772677699103e-7
211215_Smp_Np_C,Diatom,Np,Trigonelline,1.2711613509671052e-4,5.084645403868421e-7
211215_Smp_Np_F,Diatom,Np,Trigonelline,6.923669926611571e-5,2.769467970644629e-7
211215_Smp_Pc55x_A,Diatom,Pc55x,Trigonelline,7.135894524657086e-4,3.8058104131504458e-6
211215_Smp_Pc55x_B,Diatom,Pc55x,Trigonelline,9.288125467870898e-4,4.953666916197812e-6
211215_Smp_Pc55x_C,Diatom,Pc55x,Trigonelline,4.2454813529757665e-4,2.2642567215870757e-6
211215_Smp_Pt_C,Diatom,Pt,Trigonelline,11.312332728987442,0.04524933091594976
211215_Smp_Pt_F,Diatom,Pt,Trigonelline,10.556157965370128,0.04222463186148051
211215_Smp_To_A,Diatom,To,Trigonelline,0.00902090662892122,3.608362651568488e-5
211215_Smp_To_B,Diatom,To,Trigonelline,0.0010962017263298,4.384806905319233e-6
211215_Smp_To_C,Diatom,To,Trigonelline,0.00879698326759822,3.518793307039291e-5
211215_Smp_Tp_A,Diatom,Tp,Trigonelline,1.9600429260263377,0.00681754061226552
211215_Smp_Tp_E,Diatom,Tp,Trigonelline,1.3007316627027177,0.00520292665081087
211215_Smp_Tp_F,Diatom,Tp,Trigonelline,1.4359596765312843,0.00499464235315229
211218_Smp_449_A,Dino,449,Trigonelline,0.08173649941175128,0.00136227499019585
211218_Smp_449_B,Dino,449,Trigonelline,0.09603457539879136,0.00160057625664652
211218_Smp_449_C,Dino,449,Trigonelline,0.08684789392126115,0.00144746489868768
211218_Smp_1314_A,Dino,1314,Trigonelline,0.08324151182993296,0.00138735853049888
211218_Smp_1314_B,Dino,1314,Trigonelline,0.08428349439453808,0.00140472490657563
211218_Smp_1314_C,Dino,1314,Trigonelline,0.06753071048175595,0.00112551184136259
211218_Smp_1545_A,Prasinophyte,1545,Trigonelline,0.7043887858915848,0.01127022057426535
211218_Smp_1545_B,Prasinophyte,1545,Trigonelline,0.8298442217547434,0.01327750754807589
211218_Smp_1545_C,Prasinophyte,1545,Trigonelline,0.7648877043897357,0.01223820327023577
211218_Smp_1771_A,Dino,1771,Trigonelline,1.2115624435681127,0.02019270739280187
211218_Smp_1771_B,Dino,1771,Trigonelline,1.441322598774575,0.02402204331290958
211218_Smp_1771_C,Dino,1771,Trigonelline,1.085357673669076,0.01808929456115126
211218_Smp_2021_A,Dino,2021,Trigonelline,0.03145300494935922,2.5675922407640176e-4
211218_Smp_2021_B,Dino,2021,Trigonelline,0.0382255353859371,3.120451868239763e-4
211218_Smp_2021_C,Dino,2021,Trigonelline,0.01573527542786905,2.6225459046448423e-4
211218_Smp_3430_A,Prasinophyte,3430,Trigonelline,0.00116882001625238,1.8701120260038133e-5
211218_Smp_3430_B,Prasinophyte,3430,Trigonelline,0.00121101387812775,1.937622205004402e-5
211218_Smp_3430_C,Prasinophyte,3430,Trigonelline,0.00137300816925639,2.1968130708102335e-5
220111_Smp_DSS3_A,Bacteria,DSS3,Trigonelline,3.7034495317664546e-4,4.9379327090219396e-6
220111_Smp_DSS3_B,Bacteria,DSS3,Trigonelline,3.276871917928123e-4,4.369162557237497e-6
220111_Smp_DSS3_C,Bacteria,DSS3,Trigonelline,2.754580832261861e-4,3.6727744430158145e-6
220111_Smp_Och_A,Bacteria,OCh114,Trigonelline,2.6282823648490693e-5,3.504376486465426e-7
220111_Smp_Och_B,Bacteria,OCh114,Trigonelline,2.5436268770017593e-5,3.3915025026690116e-7
220111_Smp_Och_C,Bacteria,OCh114,Trigonelline,7.31863549775483e-5,9.75818066367311e-7
220111_Smp_SA7_A,Bacteria,SA7,Trigonelline,3.9563126079783186e-4,5.275083477304424e-6
220111_Smp_SA7_B,Bacteria,SA7,Trigonelline,4.6049870034238087e-4,7.367979205478093e-6
220111_Smp_SA7_C,Bacteria,SA7,Trigonelline,9.666417347596474e-4,1.546626775615436e-5
220111_Smp_SA11_A,Bacteria,SA11,Trigonelline,4.719669224846421e-4,6.292892299795226e-6
220111_Smp_SA11_B,Bacteria,SA11,Trigonelline,0.00106438698575822,1.4191826476776284e-5
220111_Smp_SA11_C,Bacteria,SA11,Trigonelline,1.0079440893851556e-4,1.3439254525135406e-6
220111_Smp_SA16_A,Bacteria,SA16,Trigonelline,1.0461123998738342e-4,1.394816533165112e-6
220111_Smp_SA16_B,Bacteria,SA16,Trigonelline,3.258203067572015e-4,4.344270756762687e-6
220111_Smp_SA16_C,Bacteria,SA16,Trigonelline,3.862875193028709e-4,5.1505002573716125e-6
220111_Smp_SA36_A,Bacteria,SA36,Trigonelline,0.0160797349037261,2.1439646538301473e-4
220111_Smp_SA36_B,Bacteria,SA36,Trigonelline,0.02229878973806744,2.973171965075658e-4
220111_Smp_SA36_C,Bacteria,SA36,Trigonelline,0.0130957969194531,1.74610625592708e-4
220111_Smp_SA42_A,Bacteria,SA42,Trigonelline,0.00710861252404404,9.47815003205873e-5
220111_Smp_SA44_B,Bacteria,SA44,Trigonelline,0.01107536475739575,1.4767153009861002e-4
220111_Smp_SA44_C,Bacteria,SA44,Trigonelline,0.02499814997130103,3.333086662840138e-4
220111_Smp_SA48_A,Bacteria,SA48,Trigonelline,3.231108564733609e-5,6.462217129467218e-7
220111_Smp_SA48_B,Bacteria,SA48,Trigonelline,1.1443160730567622e-4,2.2886321461135248e-6
220111_Smp_SA48_C,Bacteria,SA48,Trigonelline,1.1563815013383504e-4,1.541842001784467e-6
220111_Smp_SA53_A,Bacteria,SA53,Trigonelline,0.0011464945373435,1.5286593831246734e-5
220111_Smp_SA53_B,Bacteria,SA53,Trigonelline,2.769684036452186e-5,4.431494458323498e-7
220111_Smp_SA53_C,Bacteria,SA53,Trigonelline,2.8011380692273383e-5,4.481820910763741e-7
220111_Smp_SA55_A,Bacteria,SA55,Trigonelline,0.00541525035768882,7.22033381025176e-5
220111_Smp_SA55_B,Bacteria,SA55,Trigonelline,0.0073438962990014,9.791861732001872e-5
220111_Smp_SA55_C,Bacteria,SA55,Trigonelline,NA,NA
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Trigonelline,1.3786630963977013e-5,3.676434923727202e-9
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Trigonelline,8.063885387222975e-6,2.150369436592793e-9
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Trigonelline,1.2904722585588708e-4,3.4412593561569885e-8
211215_Smp_Cy_A,Diatom,Cy,Trimethylamine N-oxide,1.6221815536107155e-4,1.0814543690738104e-6
211215_Smp_Cy_B,Diatom,Cy,Trimethylamine N-oxide,5.182212940566413e-4,3.4548086270442753e-6
211215_Smp_Cy_C,Diatom,Cy,Trimethylamine N-oxide,1.463795004486511e-4,9.758633363243406e-7
211215_Smp_Np_A,Diatom,Np,Trimethylamine N-oxide,1.1453585306140308e-4,5.09048235828458e-7
211215_Smp_Np_C,Diatom,Np,Trimethylamine N-oxide,3.377715726854989e-5,1.3510862907419958e-7
211215_Smp_Np_F,Diatom,Np,Trimethylamine N-oxide,1.0849342408518042e-4,4.339736963407217e-7
211215_Smp_Pc55x_A,Diatom,Pc55x,Trimethylamine N-oxide,8.476380442428155e-4,4.520736235961683e-6
211215_Smp_Pc55x_B,Diatom,Pc55x,Trimethylamine N-oxide,0,0
211215_Smp_Pc55x_C,Diatom,Pc55x,Trimethylamine N-oxide,0,0
211215_Smp_Pt_C,Diatom,Pt,Trimethylamine N-oxide,0.00387593818022354,1.550375272089419e-5
211215_Smp_Pt_F,Diatom,Pt,Trimethylamine N-oxide,0.00987946128594797,3.951784514379187e-5
211215_Smp_To_A,Diatom,To,Trimethylamine N-oxide,3.490667754656773e-4,1.396267101862709e-6
211215_Smp_To_B,Diatom,To,Trimethylamine N-oxide,8.724848563289914e-5,3.4899394253159656e-7
211215_Smp_To_C,Diatom,To,Trimethylamine N-oxide,0,0
211215_Smp_Tp_A,Diatom,Tp,Trimethylamine N-oxide,2.5232825962210367e-4,8.776635117290563e-7
211215_Smp_Tp_E,Diatom,Tp,Trimethylamine N-oxide,1.438181715434783e-4,5.752726861739131e-7
211215_Smp_Tp_F,Diatom,Tp,Trimethylamine N-oxide,2.0424661176518023e-4,7.104229974441052e-7
211218_Smp_449_A,Dino,449,Trimethylamine N-oxide,2.8054873277968067e-4,4.675812212994677e-6
211218_Smp_449_B,Dino,449,Trimethylamine N-oxide,3.0193530555394208e-5,5.032255092565702e-7
211218_Smp_449_C,Dino,449,Trimethylamine N-oxide,6.503907708723383e-5,1.0839846181205635e-6
211218_Smp_1314_A,Dino,1314,Trimethylamine N-oxide,0.00577576518217445,9.626275303624094e-5
211218_Smp_1314_B,Dino,1314,Trimethylamine N-oxide,2.77670261855721e-4,4.6278376975953505e-6
211218_Smp_1314_C,Dino,1314,Trimethylamine N-oxide,1.2840716327008797e-4,2.140119387834799e-6
211218_Smp_1545_A,Prasinophyte,1545,Trimethylamine N-oxide,3.688437914157585e-4,5.901500662652135e-6
211218_Smp_1545_B,Prasinophyte,1545,Trimethylamine N-oxide,1.0715704032885028e-4,1.7145126452616043e-6
211218_Smp_1545_C,Prasinophyte,1545,Trimethylamine N-oxide,9.416413554483466e-5,1.5066261687173547e-6
211218_Smp_1771_A,Dino,1771,Trimethylamine N-oxide,3.087926354775438e-5,5.146543924625729e-7
211218_Smp_1771_B,Dino,1771,Trimethylamine N-oxide,1.4125379105690988e-4,2.3542298509484977e-6
211218_Smp_1771_C,Dino,1771,Trimethylamine N-oxide,3.1286687147454624e-5,5.214447857909103e-7
211218_Smp_2021_A,Dino,2021,Trimethylamine N-oxide,6.983713653569718e-4,5.7009907376079315e-6
211218_Smp_2021_B,Dino,2021,Trimethylamine N-oxide,0,0
211218_Smp_2021_C,Dino,2021,Trimethylamine N-oxide,8.273298833552324e-5,1.3788831389253872e-6
211218_Smp_3430_A,Prasinophyte,3430,Trimethylamine N-oxide,7.12147011183653e-5,1.1394352178938449e-6
211218_Smp_3430_B,Prasinophyte,3430,Trimethylamine N-oxide,9.299783610064948e-5,1.4879653776103917e-6
211218_Smp_3430_C,Prasinophyte,3430,Trimethylamine N-oxide,2.4125849969016126e-5,3.86013599504258e-7
220104_Smp_371_A,Haptophyte,371,Trimethylamine N-oxide,3.383981590811123e-5,1.804790181765932e-7
