Part.SampID,Diss.SampID,Cruise,Region,Compound,compound.name.figure,Part.Conc.nM,Diss.Conc.nM.adj,Total.Conc.nM,Part.Flag,Diss.Flag,Tot.Flag
220902_Smp_TN397_S4_U_600_C,220602_Smp_TN397_S4_U_600_C,TN397,NPSG,Carnitine,Carnitine,0.01153714194234942,0.02953207285412553,0.04106921479647495,NA,NA,NA
220902_Smp_TN397_S4_U_1800_A,220602_Smp_TN397_S4_U_1800_A,TN397,NPSG,Carnitine,Carnitine,0.0110216393199997,0.01183199686605614,0.02285363618605584,NA,NA,NA
220902_Smp_TN397_S4_U_1800_B,220602_Smp_TN397_S4_U_1800_B,TN397,NPSG,Carnitine,Carnitine,0.00704439800312759,0.02364659300619839,0.03069099100932598,NA,NA,NA
220902_Smp_TN397_S4_U_1800_C,220602_Smp_TN397_S4_U_1800_C,TN397,NPSG,Carnitine,Carnitine,0.00882500189240173,0.01764777709688866,0.02647277898929038,NA,NA,NA
220902_Smp_TN397_S6_U_A,220602_Smp_TN397_S6_U_A,TN397,NPSG,Carnitine,Carnitine,0.00990287852964758,0.03466346812666023,0.0445663466563078,NA,NA,NA
220902_Smp_TN397_S6_U_B,220602_Smp_TN397_S6_U_B,TN397,NPSG,Carnitine,Carnitine,0.00863837535751924,0.02725579018420471,0.03589416554172395,NA,NA,NA
220902_Smp_TN397_S6_U_C,220602_Smp_TN397_S6_U_C,TN397,NPSG,Carnitine,Carnitine,0.01118943458614521,0.02687366219833591,0.03806309678448112,NA,NA,NA
220902_Smp_TN397_S7_600_U_A,220602_Smp_TN397_S7_600_U_A,TN397,NPSG,Carnitine,Carnitine,0.00801144496072311,0.02530792657099133,0.03331937153171444,NA,NA,NA
220902_Smp_TN397_S7_600_U_B,220602_Smp_TN397_S7_600_U_B,TN397,NPSG,Carnitine,Carnitine,0.00803134079423646,0.02026835411473312,0.02829969490896958,NA,NA,NA
220902_Smp_TN397_S7_600_U_C,220602_Smp_TN397_S7_600_U_C,TN397,NPSG,Carnitine,Carnitine,0.00791976689042271,0.02499553117270773,0.03291529806313044,NA,NA,NA
220902_Smp_TN397_S7_1800_U_A,220602_Smp_TN397_S7_1800_U_A,TN397,NPSG,Carnitine,Carnitine,0.00959039684215901,0.03768442229691175,0.04727481913907076,NA,NA,NA
220902_Smp_TN397_S7_1800_U_B,220602_Smp_TN397_S7_1800_U_B,TN397,NPSG,Carnitine,Carnitine,0.00805948000574425,0.03033877833249006,0.0383982583382343,NA,NA,NA
220902_Smp_TN397_S7_1800_U_C,220602_Smp_TN397_S7_1800_U_C,TN397,NPSG,Carnitine,Carnitine,0.00898577364875923,0.05255241557004018,0.06153818921879941,NA,NA,NA
220902_Smp_TN397_S8_U_A,220602_Smp_TN397_S8_U_A,TN397,NPSG,Carnitine,Carnitine,0.00944737787170934,0.02426358628174246,0.0337109641534518,NA,NA,NA
220902_Smp_TN397_S8_U_B,220602_Smp_TN397_S8_U_B,TN397,NPSG,Carnitine,Carnitine,0.00923300855553845,0.03553713667140092,0.04477014522693937,NA,NA,NA
220902_Smp_TN397_S8_U_C,220602_Smp_TN397_S8_U_C,TN397,NPSG,Carnitine,Carnitine,0.00864472850574678,0.01831945193106634,0.02696418043681311,NA,NA,NA
220902_Smp_TN397_S9_600_U_A,220602_Smp_TN397_S9_600_U_A,TN397,Equator,Carnitine,Carnitine,0.01720056566685769,0.02687885505060288,0.04407942071746057,NA,NA,NA
220902_Smp_TN397_S9_600_U_B,220602_Smp_TN397_S9_600_U_B,TN397,Equator,Carnitine,Carnitine,0.01822866649175251,0.04678912436021743,0.06501779085196993,NA,NA,NA
220902_Smp_TN397_S9_600_U_C,220602_Smp_TN397_S9_600_U_C,TN397,Equator,Carnitine,Carnitine,0.01501832001197191,0.03009135128590228,0.04510967129787419,NA,NA,NA
220902_Smp_TN397_S9_1800_U_A,220602_Smp_TN397_S9_1800_U_A,TN397,Equator,Carnitine,Carnitine,0.01847727902814302,0.0828074730348066,0.1012847520629496,NA,NA,NA
220902_Smp_TN397_S9_1800_U_B,220602_Smp_TN397_S9_1800_U_B,TN397,Equator,Carnitine,Carnitine,0.02325484491815871,0.06524501587443492,0.08849986079259363,NA,NA,NA
220902_Smp_TN397_S9_1800_U_C,220602_Smp_TN397_S9_1800_U_C,TN397,Equator,Carnitine,Carnitine,0.01869331879505292,0.0427457552769554,0.06143907407200832,NA,NA,NA
220902_Smp_TN397_S9_BB_A,NA,TN397,Equator,Carnitine,Carnitine,0.01281944878711533,NA,NA,NA,NA,NA
220902_Smp_TN397_S9_BB_B,NA,TN397,Equator,Carnitine,Carnitine,0.01318116676713747,NA,NA,NA,NA,NA
220902_Smp_TN397_S10_U_A,220602_Smp_TN397_S10_U_A,TN397,Equator,Carnitine,Carnitine,0.01023144427863206,0.04134393244354929,0.05157537672218135,NA,NA,NA
220902_Smp_TN397_S10_U_B,220602_Smp_TN397_S10_U_B,TN397,Equator,Carnitine,Carnitine,0.01188947351139443,0.03917559515980057,0.051065068671195,NA,NA,NA
220902_Smp_TN397_S10_U_C,220602_Smp_TN397_S10_U_C,TN397,Equator,Carnitine,Carnitine,0.01094623389046336,0.05655623654984666,0.06750247044031002,NA,NA,NA
220902_Smp_TN397_S11_600_U_A,220602_Smp_TN397_S11_600_U_A,TN397,Equator,Carnitine,Carnitine,0.01242083087071653,0.03739614481249036,0.04981697568320688,NA,NA,NA
220902_Smp_TN397_S11_600_U_B,220602_Smp_TN397_S11_600_U_B,TN397,Equator,Carnitine,Carnitine,0.01032405302294818,0.0367696065799222,0.04709365960287037,NA,NA,NA
220902_Smp_TN397_S11_1800_U_A,220602_Smp_TN397_S11_1800_U_A,TN397,Equator,Carnitine,Carnitine,0.01410035121404481,0.02448788452918556,0.03858823574323037,NA,NA,NA
220902_Smp_TN397_S11_1800_U_B,220602_Smp_TN397_S11_1800_U_B,TN397,Equator,Carnitine,Carnitine,0.00964860157329616,0.05081079886067515,0.06045940043397131,NA,NA,NA
220902_Smp_TN397_S11_1800_U_C,220602_Smp_TN397_S11_1800_U_C,TN397,Equator,Carnitine,Carnitine,0.01253815523275322,0.0665800569791631,0.07911821221191631,NA,NA,NA
220902_Smp_TN397_S12_600_U_A,220602_Smp_TN397_S12_600_U_A,TN397,Equator,Carnitine,Carnitine,0.00984971671428222,0.03896186395458963,0.04881158066887185,NA,NA,NA
220902_Smp_TN397_S12_600_U_B,220602_Smp_TN397_S12_600_U_B,TN397,Equator,Carnitine,Carnitine,0.00829231392894244,0.04235601110776171,0.05064832503670415,NA,NA,NA
220902_Smp_TN397_S12_600_U_C,220602_Smp_TN397_S12_600_U_C,TN397,Equator,Carnitine,Carnitine,0.01525394967276922,0.03088927012852617,0.04614321980129539,NA,NA,NA
220902_Smp_TN397_S12_800_U_A,220602_Smp_TN397_S12_800_U_A,TN397,Equator,Carnitine,Carnitine,0.01173281658943489,0.02337335006548331,0.0351061666549182,NA,NA,NA
220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,TN397,Equator,Carnitine,Carnitine,0.01127897650402532,0.0272933765434705,0.03857235304749581,NA,NA,NA
220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,TN397,Equator,Carnitine,Carnitine,0.01001485271781959,0.01780816204833463,0.02782301476615422,NA,NA,NA
220902_Smp_TN397_S12_1800_U_A,220602_Smp_TN397_S12_1800_U_A,TN397,Equator,Carnitine,Carnitine,0.01066912809909443,0.03020463789154898,0.04087376599064341,NA,NA,NA
220902_Smp_TN397_S12_1800_U_B,220602_Smp_TN397_S12_1800_U_B,TN397,Equator,Carnitine,Carnitine,0.01425706015834342,0.02753463810831907,0.04179169826666248,NA,NA,NA
220902_Smp_TN397_S12_1800_U_C,220602_Smp_TN397_S12_1800_U_C,TN397,Equator,Carnitine,Carnitine,0.01358502107602042,0.04239404256865037,0.05597906364467079,NA,NA,NA
220902_Smp_TN397_S13_1800_U_A,220602_Smp_TN397_S13_1800_U_A,TN397,Equator,Carnitine,Carnitine,0.01754903899074009,0.04739274810182967,0.06494178709256976,NA,NA,NA
220902_Smp_TN397_S13_1800_U_B,220602_Smp_TN397_S13_1800_U_B,TN397,Equator,Carnitine,Carnitine,0.01475915020353555,0.06709617703876537,0.08185532724230092,NA,NA,NA
220902_Smp_TN397_S13_1800_U_C,220602_Smp_TN397_S13_1800_U_C,TN397,Equator,Carnitine,Carnitine,0.0174132927816561,0.04520673863512792,0.06262003141678402,NA,NA,NA
220902_Smp_TN397_S14_U_A,220602_Smp_TN397_S14_U_A,TN397,Equator,Carnitine,Carnitine,0.00954458325111202,0.03883334498229313,0.04837792823340515,NA,NA,NA
220902_Smp_TN397_S14_U_B,220602_Smp_TN397_S14_U_B,TN397,Equator,Carnitine,Carnitine,0.01186625178887496,0.05901814308175551,0.07088439487063047,NA,NA,NA
220902_Smp_TN397_S14_U_C,220602_Smp_TN397_S14_U_C,TN397,Equator,Carnitine,Carnitine,0.0146097204063376,0.04828670998352483,0.06289643038986242,NA,NA,NA
220902_Smp_TN397_S15_U_A,220602_Smp_TN397_S15_U_A,TN397,Equator,Carnitine,Carnitine,0.0105325961398956,0.04200888129764783,0.05254147743754343,NA,NA,NA
220902_Smp_TN397_S15_U_B,220602_Smp_TN397_S15_U_B,TN397,Equator,Carnitine,Carnitine,0.01010445705517867,0.03518914962853187,0.04529360668371054,NA,NA,NA
220902_Smp_TN397_S15_U_C,220602_Smp_TN397_S15_U_C,TN397,Equator,Carnitine,Carnitine,0.01072574524981569,0.02625592708675369,0.03698167233656938,NA,NA,NA
220902_Smp_TN397_S16_U_A,220602_Smp_TN397_S16_U_A,TN397,NPSG,Carnitine,Carnitine,0.00670631155822283,0.02063302422583768,0.02733933578406051,NA,NA,NA
220902_Smp_TN397_S16_U_B,220602_Smp_TN397_S16_U_B,TN397,NPSG,Carnitine,Carnitine,0.00643188475358526,0.01795896907226594,0.0243908538258512,NA,NA,NA
220902_Smp_TN397_S16_U_C,220602_Smp_TN397_S16_U_C,TN397,NPSG,Carnitine,Carnitine,0.00623951214354153,0.01085574063986328,0.01709525278340481,NA,NA,NA
220902_Smp_TN397_S17_U_A,220602_Smp_TN397_S17_U_A,TN397,NPSG,Carnitine,Carnitine,0.00875910896443286,0.01438659993224197,0.02314570889667483,NA,NA,NA
220902_Smp_TN397_S17_U_B,220602_Smp_TN397_S17_U_B,TN397,NPSG,Carnitine,Carnitine,0.01025065783962692,0.01492393650253505,0.02517459434216197,NA,NA,NA
220902_Smp_TN397_S17_U_C,220602_Smp_TN397_S17_U_C,TN397,NPSG,Carnitine,Carnitine,0.00726885471057816,0.03279470072035791,0.04006355543093606,NA,NA,NA
220902_Smp_TN397_S18_U_A,NA,TN397,NPSG,Carnitine,Carnitine,0.00763694894184254,NA,NA,NA,NA,NA
220902_Smp_TN397_S18_U_B,NA,TN397,NPSG,Carnitine,Carnitine,0.00846932759191791,NA,NA,NA,NA,NA
220902_Smp_TN397_S18_U_C,NA,TN397,NPSG,Carnitine,Carnitine,0.00803235320285343,NA,NA,NA,NA,NA
220902_Smp_TN397_U1_A,220602_Smp_TN397_U1_A,TN397,CC,Carnitine,Carnitine,0.03199564245429866,0.16473403171005851,0.19672967416435716,NA,NA,NA
220902_Smp_TN397_U1_B,220602_Smp_TN397_U1_B,TN397,CC,Carnitine,Carnitine,0.02281237849442659,0.11425589740626169,0.13706827590068826,NA,NA,NA
220902_Smp_TN397_U1_C,220602_Smp_TN397_U1_C,TN397,CC,Carnitine,Carnitine,0.03559104365123542,0.1369084378144663,0.1724994814657017,NA,NA,NA
220902_Smp_TN397_U2_A,220602_Smp_TN397_U2_A,TN397,CC,Carnitine,Carnitine,0.01348617585693879,0.02953012759518107,0.04301630345211986,NA,NA,NA
220902_Smp_TN397_U2_B,220602_Smp_TN397_U2_B,TN397,CC,Carnitine,Carnitine,0.01534766351834189,0.03609207948366588,0.05143974300200776,NA,NA,NA
220902_Smp_TN397_U2_C,220602_Smp_TN397_U2_C,TN397,CC,Carnitine,Carnitine,0.01270023547714244,0.04394236977696657,0.05664260525410901,NA,NA,NA
220902_Smp_TN397_U3_A,220602_Smp_TN397_U3_A,TN397,CC,Carnitine,Carnitine,0.01353052840857429,0.03932651758044892,0.05285704598902321,NA,NA,NA
220902_Smp_TN397_U3_B,220602_Smp_TN397_U3_B,TN397,CC,Carnitine,Carnitine,0.0198111365453731,0.03549317052220711,0.05530430706758021,NA,NA,NA
220902_Smp_TN397_U3_C,220602_Smp_TN397_U3_C,TN397,CC,Carnitine,Carnitine,0.01080787047011266,0.05387031201966467,0.06467818248977733,NA,NA,NA
220902_Smp_TN397_U4_A,220602_Smp_TN397_U4_A,TN397,CC,Carnitine,Carnitine,0.02030657043489018,0.07368976411296553,0.0939963345478557,NA,NA,NA
220902_Smp_TN397_U4_B,220602_Smp_TN397_U4_B,TN397,CC,Carnitine,Carnitine,0.0380551285098514,0.1186498417159036,0.156704970225755,NA,NA,NA
220902_Smp_TN397_U4_C,220602_Smp_TN397_U4_C,TN397,CC,Carnitine,Carnitine,0.0203450467650489,0.07592661407614786,0.09627166084119676,NA,NA,NA
220902_Smp_TN397_U5_A,220602_Smp_TN397_U5_A,TN397,CC,Carnitine,Carnitine,0.02164050683452694,0.04717725297537251,0.06881775980989945,NA,NA,NA
220902_Smp_TN397_U5_B,220602_Smp_TN397_U5_B,TN397,CC,Carnitine,Carnitine,0.01997898840290068,0.03463915238985451,0.05461814079275519,NA,NA,NA
220902_Smp_TN397_U5_C,220602_Smp_TN397_U5_C,TN397,CC,Carnitine,Carnitine,0.00354487703669522,0.02553418656262418,0.0290790635993194,NA,NA,NA
220902_Smp_TN397_U6_A,220602_Smp_TN397_U6_A,TN397,NPSG,Carnitine,Carnitine,0.00819903267667806,0.01724759776742511,0.02544663044410317,NA,NA,NA
220902_Smp_TN397_U6_B,220602_Smp_TN397_U6_B,TN397,NPSG,Carnitine,Carnitine,0.00648720226999648,0.02355823209143321,0.03004543436142969,NA,NA,NA
220902_Smp_TN397_U6_C,220602_Smp_TN397_U6_C,TN397,NPSG,Carnitine,Carnitine,0.01009609858478895,0.02909556004403838,0.03919165862882733,NA,NA,NA
220902_Smp_TN397_U7_A,NA,TN397,NPSG,Carnitine,Carnitine,0.00537361337718627,NA,NA,NA,NA,NA
220902_Smp_TN397_U7_B,NA,TN397,NPSG,Carnitine,Carnitine,0.00502245616490392,NA,NA,NA,NA,NA
220902_Smp_TN397_U7_C,NA,TN397,NPSG,Carnitine,Carnitine,0.0064360988386136,NA,NA,NA,NA,NA
220902_Smp_TN397_U8_BB,NA,TN397,NPSG,Carnitine,Carnitine,0.00610279812799613,NA,NA,NA,NA,NA
220902_Smp_TN397_U9_A,220602_Smp_TN397_U9_A,TN397,NPSG,Carnitine,Carnitine,0.01126926313195611,0.0405598612069707,0.05182912433892681,NA,NA,NA
220902_Smp_TN397_U9_B,220602_Smp_TN397_U9_B,TN397,NPSG,Carnitine,Carnitine,0.01160525496955933,0.02630863041595224,0.03791388538551157,NA,NA,NA
220902_Smp_TN397_U9_C,220602_Smp_TN397_U9_C,TN397,NPSG,Carnitine,Carnitine,0.00801141736237565,0.04244419068482866,0.05045560804720431,NA,NA,NA
220902_Smp_TN397_U10_A,220602_Smp_TN397_U10_A,TN397,Equator,Carnitine,Carnitine,0.01202584609486173,0.02652133953595506,0.03854718563081678,NA,NA,NA
220902_Smp_TN397_U10_B,220602_Smp_TN397_U10_B,TN397,Equator,Carnitine,Carnitine,0.01748732184261314,0.06258266524502049,0.08006998708763363,NA,NA,NA
220902_Smp_TN397_U10_C,220602_Smp_TN397_U10_C,TN397,Equator,Carnitine,Carnitine,0.01270293515657463,0.0346895312994669,0.04739246645604153,NA,NA,NA
220902_Smp_TN397_U11_A,220602_Smp_TN397_U11_A,TN397,Equator,Carnitine,Carnitine,0.01607854609785427,0.053389437414496733,0.069467983512351,NA,NA,NA
220902_Smp_TN397_U11_B,220602_Smp_TN397_U11_B,TN397,Equator,Carnitine,Carnitine,0.01625340103730966,0.03105629863382482,0.04730969967113448,NA,NA,NA
220902_Smp_TN397_U11_C,220602_Smp_TN397_U11_C,TN397,Equator,Carnitine,Carnitine,0.0158092193406117,0.03401337247856979,0.04982259181918148,NA,NA,NA
220902_Smp_TN397_U12_A,220602_Smp_TN397_U12_A,TN397,Equator,Carnitine,Carnitine,0.01368404874206367,0.07090583479952253,0.0845898835415862,NA,NA,NA
220902_Smp_TN397_U12_B,220602_Smp_TN397_U12_B,TN397,Equator,Carnitine,Carnitine,0.01653736407615812,0.06236537322682652,0.07890273730298464,NA,NA,NA
220902_Smp_TN397_U12_C,220602_Smp_TN397_U12_C,TN397,Equator,Carnitine,Carnitine,0.02300236626433099,0.05022159970869339,0.07322396597302439,NA,NA,NA
220902_Smp_TN397_U13_A,220602_Smp_TN397_U13_A,TN397,Equator,Carnitine,Carnitine,0.00969182092479852,0.02017171760683135,0.02986353853162987,NA,NA,NA
220902_Smp_TN397_U13_B,220602_Smp_TN397_U13_B,TN397,Equator,Carnitine,Carnitine,0.00981165067913339,0.01224221570990253,0.02205386638903592,NA,NA,NA
220902_Smp_TN397_U13_C,220602_Smp_TN397_U13_C,TN397,Equator,Carnitine,Carnitine,0.01078675302197384,0.02801468845122242,0.03880144147319626,NA,NA,NA
220902_Smp_TN397_S1_U_A,220602_Smp_TN397_S1_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.12549270480312466,0.6944562031371141,0.8199489079402388,NA,NA,NA
220902_Smp_TN397_S1_U_B,220602_Smp_TN397_S1_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.04410465513219443,0.8716401555862258,0.9157448107184202,NA,NA,NA
220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.08270458702896086,1.4926961389170716,1.5754007259460323,NA,NA,NA
220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.07218697919858577,0.8429133221334749,0.9151003013320608,NA,NA,NA
220902_Smp_TN397_S2_U_B,220602_Smp_TN397_S2_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.08820564438632317,0.674679846968893,0.7628854913552162,NA,NA,NA
220902_Smp_TN397_S2_U_C,220602_Smp_TN397_S2_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.1179768401288772,0.804886158686093,0.9228629988149702,NA,NA,NA
220902_Smp_TN397_S3_U_A,220602_Smp_TN397_S3_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.04003163066754554,1.0059019921624877,1.045933622830033,NA,NA,NA
220902_Smp_TN397_S3_U_B,220602_Smp_TN397_S3_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.05527158299103633,0.9500165172654538,1.0052881002564902,NA,NA,NA
220902_Smp_TN397_S3_U_C,220602_Smp_TN397_S3_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.06011485192142721,0.6957453986805652,0.7558602506019924,NA,NA,NA
220902_Smp_TN397_S4_2400_U_A,220602_Smp_TN397_S4_2400_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.09297785252718233,0.487854519087086,0.5808323716142683,NA,NA,NA
220902_Smp_TN397_S4_2400_U_B,220602_Smp_TN397_S4_2400_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.0581496605578216,0.6263428510688336,0.6844925116266551,NA,NA,NA
220902_Smp_TN397_S4_2400_U_C,220602_Smp_TN397_S4_2400_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.0936608067116858,0.6226293170612187,0.7162901237729045,NA,NA,NA
220902_Smp_TN397_S4_U_600_A,220602_Smp_TN397_S4_U_600_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.07302721386334333,0.5110330199499067,0.58406023381325,NA,NA,NA
220902_Smp_TN397_S4_U_600_B,220602_Smp_TN397_S4_U_600_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.07588032933248906,0.6451675740297328,0.7210479033622219,NA,NA,NA
220902_Smp_TN397_S4_U_600_C,220602_Smp_TN397_S4_U_600_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.09813823091889876,0.7804545372641511,0.8785927681830499,NA,NA,NA
220902_Smp_TN397_S4_U_1800_A,220602_Smp_TN397_S4_U_1800_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.06683225973049464,0.396153550954385,0.4629858106848797,NA,NA,NA
220902_Smp_TN397_S4_U_1800_B,220602_Smp_TN397_S4_U_1800_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.04674893389450601,0.7327308160976992,0.7794797499922052,NA,NA,NA
220902_Smp_TN397_S4_U_1800_C,220602_Smp_TN397_S4_U_1800_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.0861179103149449,0.5927563440373591,0.678874254352304,NA,NA,NA
220902_Smp_TN397_S6_U_A,220602_Smp_TN397_S6_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.02673519093774785,0.3204119568548117,0.34714714779255956,NA,NA,NA
220902_Smp_TN397_S6_U_B,220602_Smp_TN397_S6_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.03650424683309701,0.2953107837237081,0.3318150305568051,NA,NA,NA
220902_Smp_TN397_S6_U_C,220602_Smp_TN397_S6_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.0351901919240268,0.27969613726497633,0.3148863291890031,NA,NA,NA
220902_Smp_TN397_S7_600_U_A,220602_Smp_TN397_S7_600_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.03818837103203499,0.31597961012495,0.354167981156985,NA,NA,NA
220902_Smp_TN397_S7_600_U_B,220602_Smp_TN397_S7_600_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.02751520282184958,0.2679940094515629,0.2955092122734125,NA,NA,NA
220902_Smp_TN397_S7_600_U_C,220602_Smp_TN397_S7_600_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.02761276691901844,0.28835234219457284,0.31596510911359127,NA,NA,NA
220902_Smp_TN397_S7_1800_U_A,220602_Smp_TN397_S7_1800_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.04115433885109355,0.23059146569837768,0.2717458045494712,NA,NA,NA
220902_Smp_TN397_S7_1800_U_B,220602_Smp_TN397_S7_1800_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.03392004498692363,0.3290341766612396,0.3629542216481632,NA,NA,NA
220902_Smp_TN397_S7_1800_U_C,220602_Smp_TN397_S7_1800_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.0301371340391961,0.4802891221664259,0.510426256205622,NA,NA,NA
220902_Smp_TN397_S8_U_A,220602_Smp_TN397_S8_U_A,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.0231445266720947,0.11911369357006384,0.1422582202421585,NA,NA,NA
220902_Smp_TN397_S8_U_B,220602_Smp_TN397_S8_U_B,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.01329656220094928,0.17794831087571242,0.1912448730766617,NA,NA,NA
220902_Smp_TN397_S8_U_C,220602_Smp_TN397_S8_U_C,TN397,NPSG,Dimethylsulfonioacetate,DMSA,0.01716070317203194,0.12739407180084197,0.14455477497287392,NA,NA,NA
220902_Smp_TN397_S9_600_U_A,220602_Smp_TN397_S9_600_U_A,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.03388012489582535,0.20183263746642108,0.2357127623622464,NA,NA,NA
220902_Smp_TN397_S9_600_U_B,220602_Smp_TN397_S9_600_U_B,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.04153536174058702,0.3160229498647449,0.3575583116053319,NA,NA,NA
220902_Smp_TN397_S9_600_U_C,220602_Smp_TN397_S9_600_U_C,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.02986265554726816,0.29933575680293745,0.3291984123502056,NA,NA,NA
220902_Smp_TN397_S9_1800_U_A,220602_Smp_TN397_S9_1800_U_A,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.02873933363188184,0.47564694342426217,0.504386277056144,NA,NA,NA
220902_Smp_TN397_S9_1800_U_B,220602_Smp_TN397_S9_1800_U_B,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.05549966005339395,0.2109257726545009,0.26642543270789487,NA,NA,NA
220902_Smp_TN397_S9_1800_U_C,220602_Smp_TN397_S9_1800_U_C,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.04862897340574477,0.3657357710292462,0.414364744434991,NA,NA,NA
220902_Smp_TN397_S9_BB_A,NA,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.0149356157710755,NA,NA,NA,NA,NA
220902_Smp_TN397_S9_BB_B,NA,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.02040590934496635,NA,NA,NA,NA,NA
220902_Smp_TN397_S10_U_A,220602_Smp_TN397_S10_U_A,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.02108450548298559,0.24031280319978768,0.2613973086827733,NA,NA,NA
220902_Smp_TN397_S10_U_B,220602_Smp_TN397_S10_U_B,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.02050124694412085,0.23017045819159865,0.2506717051357195,NA,NA,NA
220902_Smp_TN397_S10_U_C,220602_Smp_TN397_S10_U_C,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.01218656487164034,0.25149619761783737,0.2636827624894777,NA,NA,NA
220902_Smp_TN397_S11_600_U_A,220602_Smp_TN397_S11_600_U_A,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.06113975106550315,0.4207571878533312,0.48189693891883434,NA,NA,NA
220902_Smp_TN397_S11_600_U_B,220602_Smp_TN397_S11_600_U_B,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.03444592785538703,0.4641355900797048,0.4985815179350918,NA,NA,NA
220902_Smp_TN397_S11_1800_U_A,220602_Smp_TN397_S11_1800_U_A,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.05268168417219328,0.4046610274313443,0.4573427116035376,NA,NA,NA
220902_Smp_TN397_S11_1800_U_B,220602_Smp_TN397_S11_1800_U_B,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.03081356009849552,0.3563566234136794,0.3871701835121749,NA,NA,NA
220902_Smp_TN397_S11_1800_U_C,220602_Smp_TN397_S11_1800_U_C,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.05829729746694787,0.5910743043542058,0.6493716018211537,NA,NA,NA
220902_Smp_TN397_S12_600_U_A,220602_Smp_TN397_S12_600_U_A,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.01326465777791882,0.2237736917288293,0.23703834950674812,NA,NA,NA
220902_Smp_TN397_S12_600_U_B,220602_Smp_TN397_S12_600_U_B,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.01167470426199431,0.1914663787623917,0.203141083024386,NA,NA,NA
220902_Smp_TN397_S12_600_U_C,220602_Smp_TN397_S12_600_U_C,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.02976082835315953,0.1826406462857444,0.2124014746389039,NA,NA,NA
220902_Smp_TN397_S12_800_U_A,220602_Smp_TN397_S12_800_U_A,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.0171584450241694,0.1472890524692594,0.16444749749342882,NA,NA,NA
220902_Smp_TN397_S12_800_U_B,220602_Smp_TN397_S12_800_U_B,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.01753654374290853,0.0981820422485043,0.11571858599141284,NA,NA,NA
220902_Smp_TN397_S12_800_U_C,220602_Smp_TN397_S12_800_U_C,TN397,Equator,Dimethylsulfonioacetate,DMSA,0.01406953818619594,0.10840360294642172,0.12247314113261766,NA,NA,NA
